label,Anatomy,,,Random_Trees,,,Spectral,,,t-SNE,,,IsomapClustering,Random_TreesClustering,SpectralClustering,t-SNEClustering,LouvainClustering
7172,-20.316788208088937,-8.6274043997929,-56.596176494539726,13.859027556051943,-0.0797639845603969,0.05508839623482528,6.0062220821906214e-21,6.637447058248247e-20,2.146904475367928e-17,3.7264173,11.961252,5.9448733,3,2,1,2,4
1544,-16.066461288085616,-6.401981099781327,-40.68065106693417,13.65186979183928,-0.10376398698570613,-0.3680642833468053,2.589178071408506e-20,-8.315411168443828e-20,-7.813839893409316e-17,-17.85566,-0.45670205,-0.16430104,3,2,2,1,3
7015,1.42128138105123,-0.2972491029572714,4.18505508329196,14.000655345788463,-0.07943807618280413,-0.16795585583098807,-2.021232850986577e+39,3.957604086800604e+39,2.2366388684204445e+42,-15.819708,11.114786,13.857677,3,2,2,1,3
350,-13.44380075745869,-5.565601177010065,-35.02687465347969,13.793547377657196,0.46136276557404193,0.004037067220813942,1.7069338360822873e-19,1.0225314396518997e-19,3.3044650211114627e-17,8.862603,-9.81675,1.366315,2,2,2,2,4
675,-4.636154755769457,-2.31304386210134,-10.608465130170485,13.930975162751993,-0.06652334239617536,0.08857926050530038,7.120966937181827e-20,8.663403523217608e-20,3.422413526883952e-17,2.5418694,18.930786,3.268864,1,2,1,10,3
5407,-3.098844101984904,-1.7823419942005196,-7.061788988287094,13.793687630193803,0.003010190894660779,-0.01786804711716619,4.837528695981078e+108,-3.853144456207583e+109,-4.969515132355023e+112,-0.2505369,3.6599293,12.42754,3,2,2,1,4
7003,-1.134182645418524,-1.1387437817678818,-1.996509022329314,14.07272101594989,-0.058084051729278725,-0.20448548438901684,4.397920270231918e+77,3.3793189479428013e+77,4.487220557464632e+80,0.6225066,4.442952,-4.0363374,1,2,2,8,6
6245,4.395677325756263,0.6703203647431369,11.312608747955045,14.07169589857803,-0.0614378100977418,-0.1650052925195458,-308088.9220493311,1880263.0247179666,1021276914.896805,-3.3574793,4.8069577,-0.6054351,3,2,1,1,3
6449,0.44510867653437464,-2.3684500521302176,-15.813959009452356,13.860623355887904,-0.11107808208320463,-0.25272198247423217,9.363399139717498e+38,-1.7471728013355342e+39,-2.878742728441388e+41,4.164838,-8.408135,14.545784,3,2,2,1,6
2355,-6.319696130863322,-2.888278407581551,-14.82552312489362,13.656702973875165,0.09792846172665548,-0.033859397362584004,-3.705449221210336e-21,1.0843443076911142e-19,6.762710502849694e-17,-4.8367877,-11.453988,14.4197035,3,2,2,1,3
3407,-10.530807464654607,38.64309126013112,-22.607226384459423,13.789501362447188,-0.1224091993840529,-0.12637401357842246,-2.537798604066597e-20,-1.6820730864840665e-20,-7.650049773589127e-18,9.911708,-1.7632266,-9.000496,3,2,2,2,3
8176,-4.018765353026241,-2.1039545213230135,-9.075648710170569,13.726399720058742,2.2283532809272883,-0.6621342846367801,-1.164474806231933e+130,-2.030086483956495e+130,-8.095034893890671e+132,1.0844567,-14.877803,-14.581503,1,2,1,11,5
5007,-9.068951248170738,-4.246081223236294,-24.21963880251064,13.930419334659662,-0.07218096591918399,-0.17725609066725737,-4.2496993036165294e-20,-1.211429444279022e-19,-5.945147321376353e-17,5.2064514,-8.001259,-10.148722,3,2,1,1,3
5738,-0.28442530113096204,-0.41386140894280565,-0.5847783947438003,13.933820680171722,-0.08352423348929411,-0.02043093312051872,-4.094080017871812e+64,-1.4762173088575557e+64,-1.1455117546194807e+67,3.7080188,-11.578515,-5.5693116,3,2,1,1,3
2610,-4.938134005022885,-2.4156668566638224,-11.360764561135973,13.721583735630468,-0.07820999669966433,-0.03237501995301015,7.809642428992092e-21,-1.3025351350174844e-20,-7.504383026043479e-18,-6.8030305,18.89423,1.1432564,3,2,1,1,6
119,-4.983919995804293,-2.4312471902633916,-11.474979280697166,13.72470694575748,-0.08618032449697643,0.3799969567049305,1.1594909190728482e-19,6.991475715449447e-20,7.497528875517056e-17,-8.808755,-5.2763176,-15.836832,2,2,2,2,2
946,-4.149667401005111,-2.1482072864142037,-9.400070176655857,13.85839709421281,-0.11717412845272279,-0.19086552838454465,-1.0767602330315135e+132,-5.85399861865107e+132,-6.637902449645406e+135,0.3376201,14.092447,-14.134618,1,2,2,1,3
4319,-1.8175583793117311,-1.365791346599071,-3.662503866435151,14.000133962730628,-0.06650810810026903,-0.007631334874266246,-2.01545344910367e+89,-1.254191132901773e+89,-7.940022267239732e+91,-3.8420486,9.222719,-2.9667218,3,2,1,2,3
6914,-4.68910220923553,21.606322412679578,-7.4551751505109545,13.792474351592276,-0.08570988241162225,-0.17314384192865676,2.6478716475177746e+136,1.4408289328672104e+136,2.2163465803162697e+139,13.080084,-0.7270647,-5.7300577,3,2,1,1,3
4725,-11.318175608217594,-4.425105516141567,-28.122587114395074,13.71865103753946,-0.14888680497273715,-0.3717197405616618,-9.964719876962896e-21,9.756658582920883e-20,4.5822599582791606e-17,5.517641,0.31587467,-12.478829,3,2,1,1,3
6850,-6.016893593527917,-2.916196975764982,-14.273150299774455,13.930123394251023,-0.10147855067404099,-0.06341578798026123,-1.2712456833667924e-19,-3.0343671997879824e-20,-3.4687762139617596e-17,12.516871,-2.5045986,6.4506683,3,2,1,2,4
1517,-1.8788570263074522,-1.3862036124994663,-3.812252497482488,13.930521043612233,-0.08941874810109002,-0.2030736111384869,1.7989940034593727e+90,1.7914379918852347e+90,1.841774466674501e+93,-11.526431,13.100456,-6.2894745,3,2,1,1,3
4645,-5.541046207298541,-2.6212742940315543,-12.86802684468607,13.790034787377868,-0.12701714280083137,-0.304194146597799,-8.520256837382824e-20,-2.1826550166555848e-20,-9.89682206812578e-18,14.791597,10.322813,4.3036914,3,2,2,1,3
2640,-12.120889068890053,-8.571044650290274,-10.926852076510773,13.717546894824737,-0.08194282288621607,0.1783845505335364,-2.1697700862625836e-19,-1.1552296911631218e-19,-9.939407273464957e-17,11.211962,-4.9748335,3.6387038,3,2,2,1,4
3686,1.3514300072615693,-0.3201090972916865,4.016947152444162,14.070317758301181,-0.0829241428143977,-0.028264646696414125,3.2168158595856473e+39,8.743676188749631e+39,4.358280833226707e+42,0.7640832,3.3514135,-2.6724873,3,2,2,2,2
1594,-2.532224029024324,-1.6042645129204447,-5.4117333804737955,14.002329860882503,-0.045883954678643764,-0.20447696728235756,5.5460073695088695e+100,-9.689423277018213e+101,-1.069888774020329e+105,-2.47003,-1.1641763,-5.571056,3,2,1,1,4
6066,-1.2283394777783236,-1.1699718280555493,-2.2256873060403324,13.866334738748176,1.7285622663797315,0.18782822085843917,-2.622913222018333e+78,4.899038977560683e+78,2.4366168992594974e+81,-8.2493725,-1.5688,3.7815256,3,2,1,1,4
1656,-10.099846221757847,-4.210513916822518,-24.527772327488012,14.072497885548595,-0.060823258992372405,-0.20098913772584195,-1.4846242546961476e-20,-3.799770354241835e-21,-3.6161881180738266e-18,4.7984753,18.581074,11.786229,3,2,1,1,3
8302,-5.0353620032242565,-2.4487587380107256,-11.603351220923628,14.004301981283978,-0.06780462898923251,-0.2686394569294779,-2.5619941347940068e-20,1.553920379902948e-19,1.123923288944695e-16,0.05970285,-7.0615683,-3.801319,2,2,2,2,4
3489,-3.5419667088506697,-1.9466422193716262,-7.82610087580519,13.930019358384957,-0.07496855542398428,-0.16080984788264127,-1.3259517724113873e+119,-1.9042193682745156e+119,-1.8832869368513103e+122,1.9411091,14.994319,-3.6607826,3,2,1,1,6
3551,-7.6167354509855745,-3.336915828525005,-18.115495083903134,13.930238926303662,-0.12387007449066706,-0.17858577329449302,2.8742139309435726e-20,-7.864851250572138e-20,-3.233505800685665e-17,6.223071,-4.8190746,-15.541064,3,2,2,1,3
5227,2.8953281022104864,0.18358166735857576,7.723881743871042,14.071986925050526,-0.05950469113632296,-0.17649457257432546,9.046242413861162e+19,-5.188210217906916e+20,-1.4075770087912602e+23,2.5585496,4.3679233,-7.1538925,3,2,2,2,6
1089,-13.16874951367011,-5.254360492661642,-33.60091230166635,13.725166516021856,-0.07781756967227291,-0.4410001815675044,1.1688811258671783e-19,1.099976219402005e-19,1.0958608321527207e-17,-8.452247,3.2611973,1.7998116,3,2,1,1,3
5762,2.492291012708916,-0.17758879450773185,6.7280837304507966,14.000145528348677,-0.0783510749219592,-0.006084975216695529,1.4523545685367258e+18,-1.1148551343339515e+18,-7.665874603587379e+20,-9.103062,-4.242655,-9.602899,3,2,2,1,3
7459,-12.365989173241934,-5.07526755331932,-32.80684243688871,13.934895813710996,-0.027239451281474564,-0.34152890232091426,8.055148447824337e-22,-5.632293998016883e-20,-2.820849850722147e-17,2.5853,-9.614187,9.115698,1,2,1,1,4
3443,-2.606683730398781,30.103467188900826,-3.3627543298414233,13.930088708296015,-0.0661949842281368,0.0411643921063939,-3.711191862597785e+85,-1.5102322384480963e+85,-2.3169462112929438e+88,8.69251,-2.3488417,-9.645127,2,2,2,2,3
2839,1.3942107878884835,-0.3061075386937887,4.119910503106812,14.069128924491602,-0.09036099128000369,-0.07421730222010561,-2.701913197020618e+39,-2.633935977533883e+39,-2.5637654074669716e+42,13.848298,-5.26963,-15.247192,3,2,2,1,3
1109,-4.677572076850451,-2.3271049869029556,-10.711543509675547,13.932598240400825,-0.010563873954671857,-0.15146222295641906,-1.1631515949059016e-23,-9.132190317875805e-21,-5.699287642610126e-18,-1.8222846,-1.3596003,4.399092,3,2,2,1,3
1561,-6.824741047121132,-3.062380000860246,-16.10209212744632,14.072372632741965,-0.0729940577779809,0.11973185801560701,2.6100002785194242e-20,2.5317198969826735e-20,3.651310091754978e-17,-3.3669975,-7.197976,-0.45914394,2,2,2,2,2
7947,34.62725756869099,-3.218396268261391,-21.569206918387795,13.93307870066707,-0.031016659034067626,-0.13304813779027028,-1.2382094302734436e-19,-1.4277982158000988e-19,-7.699771668745829e-17,3.8713942,-10.0357065,7.252289,3,2,1,2,4
6095,-9.193563870971621,-3.889316644889647,-22.168976954440634,13.934873013938816,0.39978335151374583,-0.20608522227587636,-9.627859699323155e-21,2.9625799732973526e-20,1.2566412340053523e-17,-15.109668,-10.941807,-11.081738,2,2,2,2,3
4724,-7.607716748025837,-3.4005001727719097,-19.75748520860441,13.86146298217057,-0.05765867650787022,0.044619266957304296,-4.155280439219728e-21,-1.668285141237743e-20,-4.962107065419383e-18,-4.78876,5.7013836,-7.5289164,3,2,2,1,3
2790,-9.520519287864952,44.838141869262095,-16.09950614136076,13.725519946317865,-0.01621332584906557,0.5208057693898993,1.130805006531459e-20,-1.7389092901765346e-19,-4.424804342826248e-17,0.48623624,-13.450418,-3.2128985,3,2,2,2,5
4314,-8.260953894315168,-3.5616422870321625,-19.764103008821174,13.300985313789267,0.33105767673380576,-0.6383370593238791,-2.0535589787045497e-19,2.2503512525654937e-19,9.914074344476448e-17,2.068307,2.2988389,-8.762837,3,2,1,1,3
3865,-11.69820576882985,-4.76642947648133,-30.19561013276156,13.999420619400047,-0.09240329235380657,-0.09270185220448415,-4.129640337991886e-20,-5.612738225472723e-20,-4.351828706909019e-17,8.879511,-8.022485,6.9636245,2,2,2,2,3
7735,-9.082133044343916,-3.850015487922322,-21.880463773151995,14.071119212867869,-0.0786992077720145,-0.1650520751301662,-1.1222113048242017e-19,-1.2244381695688328e-19,-2.2252365431323046e-17,-4.476793,-3.5574167,-1.9166318,3,2,2,1,3
4028,-1.037931917292918,-1.1068390151246235,-1.7623509649436204,13.932740258103037,-0.029429084940406774,-0.20033989310458047,1.774744522300317e+75,-3.4052448946690982e+75,-1.9700096631599433e+78,14.256785,9.520658,-9.754138,2,2,2,2,6
4747,-1.8829033002151003,-1.3875512828542738,-3.8221391302016725,14.002203320422952,0.4127109627719529,-0.28209696573380794,-1.0761191128425116e+90,3.3980821024555554e+90,1.3986986443665606e+93,6.1066027,-12.163634,17.38869,3,2,1,1,6
7312,-7.70854496542588,-3.3688634329636855,-18.349834468422866,13.928579146431526,-0.09019796829378329,-0.05983980839105743,-7.124706474647796e-20,-6.889065800456707e-20,-2.5697889527358033e-17,-7.259851,2.8674576,20.234026,1,2,2,1,4
3136,-4.499463860996102,-2.266668565592843,-10.268498626402359,14.071844988217263,-0.05776192805414599,0.0025178149500704877,1.4328362578017626e+140,1.2004139357700463e+140,1.0910247814787914e+143,-8.157273,2.4180768,-1.5643891,1,2,2,1,4
2833,-12.075527968422122,-4.748662533284073,-31.579964183875557,14.002526754770736,-0.08580198907307619,-0.3217185358707618,3.787043953467483e-20,4.135755645746797e-20,2.7217624411769014e-17,9.230266,0.050772607,2.5343897,3,2,2,1,3
3475,14.885884579968764,-7.863930541921429,31.0844495447946,14.000111936040215,-0.08277605313851161,-0.0731285311879076,-2.3896279445126926e+44,-5.928262598669649e+44,-6.325566657595935e+47,6.606932,-3.1592648,10.454862,3,2,2,1,6
5238,-4.195041189808199,-2.163556228272915,-9.51259355337686,13.792634581913795,-0.08002670004155049,0.13513936688175274,-2.3753434574624956e+134,-1.5122729183570366e+134,-1.17816322637312e+137,11.723598,10.063576,6.67365,3,2,2,1,6
5120,-6.728464023214152,-3.0291338293409558,-15.858306891255445,14.14056231605087,-0.07876968735369544,-0.059015124206935915,-2.5286198824594606e-20,-6.0008740499296e-20,-1.7529663610076392e-17,-5.448251,-1.9348454,-1.0489006,3,2,2,1,6
6542,-3.537655261915007,-1.941668142629966,-7.885852020763045,13.860233297442127,-0.06976231864275628,-0.14464701042393888,-9.470880531328816e+120,-3.5566014911791235e+120,-8.827582192969294e+123,-6.4717617,0.10702343,-1.801703,3,2,2,1,6
1988,-13.272648802410771,-5.450003490890146,-33.466260625762004,13.583585056117586,0.3710579328886766,-0.5636897183932787,-2.9091776518323452e-21,-5.56640376911573e-20,-3.058092521498362e-17,12.281152,-2.9103575,-2.3424845,3,2,1,1,3
2089,3.4941808977905873,-10.215871005261423,-64.7816354879749,13.226919092924069,0.37303322321031096,0.21748319612688846,8.2006919172689e-20,3.516056223709113e-20,1.5265736269425993e-17,2.6213584,12.467967,-6.4925866,1,2,1,1,4
1741,2.232065859013121,2.3893097972220545,3.361843522348428,14.071387137364058,-0.08777782349200908,-0.11629444162809247,-1590170670956.167,3613607963871.8364,1575175211416320.5,5.322913,10.711016,3.3261182,3,2,1,1,3
318,1.514316458341765,-0.2668129939386638,4.408894374813505,13.928991131267587,-0.12607372771655598,-0.19996157358925967,-3.940063405114761e+36,3.545869208752759e+37,3.661490622231232e+39,0.7152121,-1.8810849,5.3944244,3,2,1,1,4
4624,-17.09297092154789,-45.34572948786415,51.49506163618666,13.58328695569504,0.14186891644811866,1.0316815524615255,-1.0012003335363191e-19,-7.717665049909345e-20,-5.624627934454465e-17,10.869241,-4.6995664,4.2732654,3,2,1,2,2
1331,3.692911423396825,-1.4931595429291835,-3.6318518282154177,14.070379565418136,-0.09510140100967612,0.0025164373304164683,-1212746431832.489,-3332198012043.301,-1012807662222356.8,-4.7957244,5.725891,-7.528314,3,2,2,1,3
1820,-22.75152678025127,-9.045674886427122,-60.3753403974646,13.858398958219968,-0.0974434363651065,0.09090841304146202,9.2771295303796e-20,1.6973590673202555e-19,1.3231233423958929e-16,4.7086005,-1.4469906,1.609944,1,2,2,9,4
7527,3.6576700081449336,0.23132652177104737,8.702302008676298,14.06981697928345,-0.0841231285544542,-0.03464323110468012,-3340092.274076496,3882591.805016125,3814747858.016389,-0.2274626,7.8114424,-13.250412,2,2,2,2,4
533,-4.835103045521783,-2.3806268517850815,-11.103896888786467,13.92893712842166,-0.06583887157953644,-0.136741927051563,1.3230728976087049e-21,3.219378560984834e-20,1.8503458141814125e-17,-2.47003,-1.1641763,-5.571056,3,2,1,2,6
5390,-2.7694459704732655,-1.6836656590074188,-5.994037863068173,14.001001141903094,-0.07109600412980371,-0.01757383889526251,7.537185473799602e+105,9.503880727361291e+105,4.471993742521528e+108,-9.679109,-9.166345,-12.67512,3,2,2,1,3
8242,-0.03754800865422162,-0.776258692099781,0.6647534380187275,14.071952400718386,0.41574537699813746,-0.18218637597305146,6.871330000719406e+58,-4.45688626044892e+59,-3.3387892260196117e+62,-8.097323,-8.443903,4.9397187,2,2,2,2,6
3780,-4.744602696741707,-2.349871123565172,-10.878435695659093,14.002026678147507,-0.09545578983981551,0.047006938615118746,-8.426676022585635e-20,-1.978003043225656e-20,-7.498534767513099e-17,-2.176119,2.713613,-3.8376112,1,2,2,1,3
3689,-10.443815808310262,-4.109715075159529,-26.942261842266976,13.862542765591686,0.3977416970709711,-0.36075471522159064,3.9970727268664634e-20,7.652046902475202e-20,1.0872339618144414e-16,-5.1952477,-7.398092,-11.653769,2,2,2,2,3
952,-0.7825350516394676,-1.0222669197304628,-1.141584352032609,14.002029450567084,-0.07291711438384596,-0.23595609043123703,1.75119145892135e+72,5.528649259046567e+71,5.209456418346577e+74,-6.17465,-1.7011292,1.1775283,3,2,2,2,6
775,-13.370781707789341,-5.131802212541212,-33.25866273559788,13.861971442695287,-0.14140307680204506,-0.34531380689657887,-1.79425949485303e-19,2.731194198570078e-19,1.129080445996826e-16,5.0001817,-4.1070285,-6.9334326,3,2,2,1,3
6750,-1.0145177919244917,-1.0990804983692308,-1.7054069392012405,13.933609409560324,-0.054716674952278506,0.03368093414102864,-3.091055364291539e+75,1.0661491035213913e+76,1.9360446573016654e+78,2.2010124,-13.328575,15.7538595,3,2,1,1,6
2566,0.2880573020673534,-0.6690451068321164,1.4522952518173153,14.14056231605087,-0.07876968735369544,-0.059015124206935915,1.8151723360071556e+55,-4.5565497787822873e+55,-2.9941791344909026e+58,6.136835,-8.229093,-0.7580268,3,2,1,2,3
7005,-7.007468147888356,-3.125553854937113,-16.56534900258689,14.000454467076446,-0.0959439657185242,-0.12148578882572494,-2.607722999806195e-19,-1.0749384202497132e-19,-8.299650932623129e-17,7.4230986,-0.4299943,6.4471765,3,2,1,2,3
6010,-4.64804446635974,-2.3170799531785113,-10.638052662337195,13.860281092916457,-0.07578360964189718,-0.11777034936065747,6.681456398288543e-20,1.31314958725403e-19,5.1222299448409605e-17,12.262817,14.291277,-5.764956,2,2,2,2,5
3592,-11.387318316605748,-4.671749252011077,-27.918063160967318,13.722160587293185,0.0072978292577669315,0.283325867145847,-4.9831616731215924e-20,-1.259120077928444e-19,-6.959739997324072e-17,8.71205,-8.364919,-15.524693,1,2,1,1,2
1216,-21.181753472987108,-8.920842620184565,-60.145259929313916,13.790357064219508,-0.05562191066855927,-0.08609443998415892,6.41216472198198e-22,5.213472164094065e-22,4.662556636089555e-19,3.9674387,11.315719,7.270507,3,2,2,1,4
4997,-4.670497698930518,-2.3247029337651415,-10.693934706871088,14.000842560086861,-0.08627578667820207,-0.017299843821908772,2.2321585678365513e-20,-1.141846467078296e-19,-7.488310752050747e-17,2.138148,-4.1825194,-3.0247126,3,2,1,1,4
7727,0.2960588901061823,-0.6664126513747722,1.4716346604748698,14.072474641306782,-0.07647766260835281,-0.15131985645859677,-2.6367824462468645e+54,7.642069818099749e+54,6.2534478585363476e+57,5.378564,-18.76066,11.235538,3,2,1,2,3
749,-22.006928966455966,102.41162394407233,-51.32507486152629,13.72823377933745,-0.08176227063771663,-0.3845673856330064,1.2034830551003839e-19,1.9053595131733502e-19,3.2638313193119594e-17,7.5860977,-9.587742,-5.273037,3,2,1,1,3
5055,-6.514326193611852,-2.6542250762747583,-17.345797798210352,13.932367936940876,-0.06104502011820024,-0.2524467037790463,-2.3789631254475916e-20,-3.3393325580067694e-20,-2.632728040974494e-17,13.191314,1.8875622,-2.2300506,3,2,2,1,3
8266,0.610441539948853,-0.5630673876273081,2.2309661382716626,14.14056231605087,-0.07876968735369544,-0.059015124206935915,1.3155505722368674e+50,4.0536664621215825e+50,9.890606682326176e+52,4.6739855,-6.2948008,0.7110677,3,2,2,1,3
5061,-0.9019986223013134,-1.0618106881794958,-1.4318516625840076,13.934312336966284,-0.09701849578963917,-0.25549233792587345,1.6068081564285478e+73,1.7506890023086912e+73,1.0914766445030565e+76,-2.613133,-4.449491,-20.476685,3,2,2,1,3
6184,-6.194355858271653,-2.8451838837611447,-14.509564572728014,13.864095253589612,-0.16835545296259147,-0.5308788279311346,-9.132994764643686e-21,-3.135992559439273e-20,-3.1544750761181647e-18,-2.1174958,2.1347837,-4.9197917,1,2,2,12,3
6579,-11.557897590572695,-4.747061725117442,-28.274460999074375,13.860319888980762,-0.1301881394871573,-0.16670286695928413,-2.2292412242871255e-20,4.993700263342404e-20,8.903395878319748e-18,2.759516,11.349991,2.8749585,3,2,2,1,3
2655,-16.73057933931842,-6.408594977864779,-44.99294233128367,13.798745479961434,-0.057416409401744646,-0.5903979382085311,1.1733384588695812e-19,8.889322117412361e-20,1.0920393402079978e-16,-1.1740742,-11.475798,-8.117684,3,2,2,2,3
1438,0.6211821956783773,-0.5595395300538304,2.2568907493970234,13.931943326607685,-0.11289609600239248,-0.4524270118536715,-2.7255368927965637e+50,4.695782812300821e+50,3.7459193695332685e+53,1.9399252,5.851601,-5.343155,3,2,2,1,3
5411,1.9648173319877325,-0.11960837807302019,5.491796704728735,14.14056231605087,-0.07876968735369544,-0.059015124206935915,2.3794797984082234e+31,5.5728214079122415e+31,8.958095233788299e+34,7.7510295,-7.25523,-17.30913,3,2,1,1,3
917,-6.236703102547662,-2.8597387385341553,-14.616276276743367,13.79289282236499,-0.054278838583971596,0.18342872394409043,-2.829832753863883e-20,-1.1102328699196915e-20,-3.621578713551489e-17,-7.9052773,-12.435537,-9.314135,3,2,2,2,6
3251,3.4716136728558773,0.3708238322250428,9.103591780295757,14.001063776782354,-0.09151247372712562,-0.1453145854973081,-765339262333134.4,1296663879249073.5,9.227955282195572e+17,1.9489025,1.4052018,8.642108,3,2,1,1,3
3465,-5.513496175262394,-2.611857842460268,-12.798995609209449,13.929202740406794,-0.08007910872470375,-0.09729824204271612,-6.076866895605004e-20,1.469768316634198e-19,7.972683413811771e-17,-4.1540956,2.618215,1.1563456,2,2,2,2,5
3361,0.0892361801153496,-0.7344903222311897,0.971540488917329,13.929130747738489,-0.051645282132320176,0.00889414736095702,1.9296316198595324e+58,1.9113809675299876e+58,1.8295649453834595e+61,8.597316,6.0106177,-1.2090651,3,2,2,2,4
4107,-6.070028880779086,-2.802481634604914,-14.196490085553735,13.930982928617157,-0.09735024230210743,0.083160929551342,1.9007584285637407e-20,4.46636672247321e-20,2.92328382333513e-17,1.182958,17.686153,8.927221,3,2,2,1,4
4949,5.292035479162853,0.9521195581632165,13.461249897414373,14.14056231605087,-0.07876968735369544,-0.059015124206935915,0.04782717197208438,0.12877524808775884,65.67485521033252,-12.493478,8.377499,-4.608216,3,2,1,1,3
8226,-2.22363154528333,-1.5011586155475138,-4.655505892869742,13.86145153933202,0.3775792061268746,-0.24207112502456143,-9.314415959064409e+95,2.728532944795804e+96,1.5545578080753976e+99,0.29201123,5.8363357,-21.958382,3,2,1,2,3
6360,-8.152162238601788,53.928939802142345,-13.729317440401008,14.069066034510508,-0.08363457221131881,-0.07118181959028455,-1.0094321657221571e-19,-8.233606359969334e-20,-7.310339613229029e-17,-8.179321,-9.971381,-1.8301032,3,2,1,1,3
373,0.1829523919252998,-0.7036337490356039,1.1982005464710561,14.001859468102898,-0.06037772811046566,0.24270826994640318,6.073656093020082e+56,8.300019250230733e+56,4.972946437719344e+59,9.083617,4.223749,-1.1805987,3,2,2,1,3
1217,-0.5473021346938979,-0.9444800371989364,-0.5705299620838906,14.14056231605087,-0.07876968735369544,-0.059015124206935915,7.186651604091718e+67,-1.5044883121313983e+68,-7.703112757078497e+70,-1.2847236,-0.84446335,-6.3053613,3,2,1,1,3
6391,-26.08820694292249,-16.326132615471817,-34.47379060143569,14.000810187128492,-0.08983387065048049,0.11289113462396635,3.986674672506618e-20,1.5544388039344482e-19,1.322690263579387e-16,-6.248137,-3.0496278,12.106884,1,2,1,1,2
5384,-35.490562251274746,-20.44570488126444,-79.37472105732145,13.159940171718203,-0.05180484148360521,0.26825067344326026,3.2327921406889614e-19,-2.3575073320813324e-19,-9.403767419172324e-17,4.51523,-7.797414,-10.067719,3,2,2,1,4
3811,0.3723902682642327,-0.6413056487208653,1.656090392882059,14.003164766464575,-0.05844077490703715,-0.3389366430594425,8.92474470295024e+53,4.204663628429442e+53,4.344262509855528e+56,-1.0788107,8.003057,-0.6216686,2,2,2,2,3
1268,-6.626338982290714,-9.544908351129981,-67.66958321162788,13.724834017436345,-0.03718485582496096,-0.3234478015566371,-4.02442614032837e-21,-5.365834770740053e-20,-3.303509217191501e-17,3.6655667,-10.314072,7.4867573,3,2,1,1,4
929,-10.250924926966137,-4.264332500431134,-24.923164515907008,13.726544634271308,-0.08762366565922203,-0.3334544945769924,-3.941838943670297e-20,7.824935727799839e-20,8.068611389037867e-17,-9.26679,10.025757,-14.148029,3,2,2,2,3
7485,2.7633488349766795,0.14064523608442078,7.4076380453864505,13.93472452660267,-0.046899388666130866,-0.38965076014994127,-8.049737580877677e+22,-4.376862808071342e+22,-4.377366287980951e+25,3.5436552,-9.073364,-2.3602,2,2,2,2,3
2557,-5.21731333812824,-2.5107533681556613,-12.057816799369839,13.71931476734744,-0.12665554983623667,-0.005451284729205516,1.3926960215343316e-19,1.380534528264317e-19,5.4794818998535645e-17,2.350135,0.57592195,19.097929,3,2,1,2,3
5250,-1.9254867264547508,-1.5489493957948692,-4.832602270863875,14.072709741406198,-0.04123352774235751,-0.1738718601230094,-8.876947305562445e+88,1.6727766813215286e+89,8.970038910808783e+89,-4.807259,5.7628455,-7.5539594,2,2,2,2,3
5656,-5.575105521735809,-3.4999416660574876,-9.695296668275185,14.071393172243576,-0.10313386632902984,-0.21572836755815192,-6.0657316394685285e-21,9.158651383187006e-20,1.2367167227792566e-16,-10.972329,-5.935855,3.3369472,2,2,2,2,4
1868,-8.037826202593711,-3.4676211130952406,-20.449533940498366,13.931646423777783,-0.08137135081549879,-0.23058369781624657,1.0532541530922071e-19,4.159844537261504e-20,6.612527132524148e-17,-0.5089999,3.9034774,12.331385,2,2,2,2,6
7719,-3.7224730056467057,-1.9978149744064548,-8.904738470637415,13.788984694061241,-0.11248866578723865,-0.15199600919754272,4.702925633289496e+118,-1.72723791802753e+120,-9.316466163326756e+122,5.540034,5.4988246,-3.184182,2,2,2,2,3
2661,-4.841003760270304,-2.2308701744915718,-11.731515603626853,13.859703082208997,-0.10170351875050743,0.03885698772738212,1.163391051450508e+138,1.3896157568906868e+138,1.0599148971587764e+141,-0.9138442,-7.2755713,-5.7383556,1,2,2,11,6
2972,-25.719944546892613,-10.737878254574387,-77.81960161141862,13.721026713986998,-0.142814888388679,-0.31213276211731744,-8.645199369638595e-21,8.974345367613289e-20,5.601011816768232e-17,4.9928145,-6.89587,11.97997,3,2,1,1,3
3108,-2.370750772421892,25.449716185605336,-4.173679024699138,14.069728858896458,-0.0912210662454907,-0.051121745596850315,1.938538662995729e+85,1.5167914416341204e+85,1.2764538096379551e+88,4.856059,8.753343,8.886387,1,2,2,11,3
3604,0.27125246449973245,-0.6631162146549663,1.0381282647432837,14.14056231605087,-0.07876968735369544,-0.059015124206935915,1.7140264812763961e+53,5.535158467137283e+52,9.004624060969908e+55,-1.0422018,3.1865835,12.970707,3,2,2,1,6
2822,-16.056556503623092,-6.398221997136411,-40.65283034568776,13.932948828017656,-0.1277151205802834,-0.4083963158195071,1.4274051081287128e-22,-4.284323413951783e-22,-2.168624778959465e-19,-2.1590235,6.3679767,-0.8419315,3,2,1,2,3
4917,-1.245521061509689,-1.1756721342982597,-2.267519683534056,13.865167541799506,-0.08206479041835488,-0.24067789619877747,-6.539137882436165e+79,-9.810801751808573e+78,-1.6767977611957105e+82,5.100552,-4.468141,1.8972418,3,2,2,1,3
