label;Anatomy;region_name;hemisphere
18708;area_8;ex;left
18709;area_8;ex;left
18710;area_8;ex;left
18711;area_8;ex;left
18712;area_8;ex;left
18713;area_8;ex;left
18714;area_8;ex;left
18715;area_8;ex;left
18716;area_8;ex;left
18717;area_8;ex;left
18718;area_8;ex;left
18719;area_8;ex;left
18720;area_8;ex;left
18721;area_8;ex;left
18722;area_8;ex;left
18723;area_8;ex;left
18724;area_8;ex;left
18725;area_8;ex;left
18726;area_8;ex;left
18727;area_8;ex;left
18728;area_8;ex;left
18729;area_8;ex;left
18730;area_8;ex;left
18731;area_8;ex;left
18732;area_8;ex;left
18733;area_8;ex;left
18734;area_8;ex;left
18735;area_8;ex;left
18736;area_8;ex;left
18737;area_8;ex;left
18738;area_8;ex;left
18739;area_8;ex;left
18740;area_8;ex;left
18741;area_8;ex;left
18742;area_8;ex;left
18743;area_8;ex;left
18744;area_8;ex;left
18745;area_8;ex;left
18746;area_8;ex;left
18747;area_8;ex;left
18748;area_8;ex;left
18749;area_8;ex;left
18750;area_8;ex;left
18751;area_8;ex;left
18752;area_8;ex;left
18753;area_8;ex;left
18754;area_8;ex;left
18755;area_8;ex;left
18756;area_8;ex;left
18757;area_8;ex;left
18758;area_8;ex;left
18759;area_8;ex;left
18760;area_8;ex;left
18761;area_8;ex;left
18762;area_8;ex;left
18763;area_8;ex;left
18764;area_8;ex;left
18765;area_8;ex;left
18766;area_8;ex;left
18767;area_8;ex;left
18768;area_8;ex;left
18769;area_8;ex;left
18770;area_8;ex;left
18771;area_8;ex;left
18772;area_8;ex;left
18773;area_8;ex;left
18774;area_8;ex;left
18775;area_8;ex;left
18776;area_8;ex;left
18777;area_8;ex;left
18778;area_8;ex;left
18779;area_8;ex;left
18780;area_8;ex;left
18781;area_8;ex;left
18782;area_8;ex;left
18783;area_8;ex;left
18784;area_8;ex;left
18785;area_8;ex;left
18786;area_8;ex;left
18787;area_8;ex;left
18788;area_8;ex;left
18789;area_8;ex;left
18790;area_8;ex;left
18791;area_8;ex;left
18792;area_8;ex;left
18793;area_8;ex;left
18794;area_8;ex;left
18795;area_8;ex;left
18796;area_8;ex;left
18797;area_8;ex;left
18798;area_8;ex;left
18799;area_8;ex;left
18800;area_8;ex;left
18801;area_8;ex;left
18802;area_8;ex;left
18803;area_8;ex;left
18804;area_8;ex;left
18805;area_8;ex;left
18806;area_8;ex;left
18807;area_8;ex;left
18808;area_8;ex;left
18809;area_8;ex;left
18810;area_8;ex;left
18811;area_8;ex;left
18812;area_8;ex;left
18813;area_8;ex;left
18814;area_8;ex;left
18815;area_8;ex;left
18816;area_8;ex;left
18817;area_8;ex;left
18818;area_8;ex;left
18819;area_8;ex;left
18820;area_8;ex;left
18821;area_8;ex;left
18822;area_8;ex;left
18823;area_8;ex;left
18824;area_8;ex;left
18825;area_8;ex;left
18826;area_8;ex;left
18827;area_8;ex;left
18828;area_8;ex;left
18829;area_8;ex;left
18830;area_8;ex;left
18831;area_8;ex;left
18832;area_8;ex;left
18833;area_8;ex;left
18834;area_8;ex;left
18835;area_8;ex;left
18836;area_8;ex;left
18837;area_8;ex;left
18838;area_8;ex;left
18839;area_8;ex;left
18840;area_8;ex;left
18841;area_8;ex;left
18842;area_8;ex;left
18843;area_8;ex;left
18844;area_8;ex;left
18845;area_8;ex;left
18846;area_8;ex;left
18847;area_8;ex;left
18848;area_8;ex;left
18849;area_8;ex;left
18850;area_8;ex;left
18851;area_8;ex;left
18852;area_8;ex;left
18853;area_8;ex;left
18854;area_8;ex;left
18855;area_8;ex;left
18856;area_8;ex;left
18857;area_8;ex;left
18858;area_8;ex;left
18859;area_8;ex;left
18860;area_8;ex;left
18861;area_8;ex;left
18862;area_8;ex;left
18863;area_8;ex;left
18864;area_8;ex;left
18865;area_8;ex;left
18866;area_8;ex;left
18867;area_8;ex;left
18868;area_8;ex;left
18869;area_8;ex;left
18870;area_8;ex;left
18871;area_8;ex;left
18872;area_8;ex;left
18873;area_8;ex;left
18874;area_8;ex;left
18875;area_8;ex;left
18876;area_8;ex;left
18877;area_8;ex;left
18878;area_8;ex;left
18879;area_8;ex;left
18880;area_8;ex;left
18881;area_32;ex;left
18882;area_32;ex;left
18883;area_32;ex;left
18884;area_32;ex;left
18885;area_32;ex;left
18886;area_32;ex;left
18887;area_32;ex;left
18888;area_32;ex;left
18889;area_32;ex;left
18890;area_32;ex;left
18891;area_32;ex;left
18892;area_32;ex;left
18893;area_32;ex;left
18894;area_32;ex;left
18895;area_32;ex;left
18896;area_32;ex;left
18897;area_32;ex;left
18898;area_32;ex;left
18899;area_32;ex;left
18900;area_32;ex;left
18901;area_32;ex;left
18902;area_32;ex;left
18903;area_32;ex;left
18904;area_32;ex;left
18905;area_32;ex;left
18906;area_32;ex;left
18907;area_32;ex;left
18908;area_32;ex;left
18909;area_32;ex;left
18910;area_32;ex;left
18911;area_32;ex;left
18912;area_32;ex;left
18913;area_32;ex;left
18914;area_32;ex;left
18915;area_32;ex;left
18916;area_32;ex;left
18917;area_32;ex;left
18918;area_32;ex;left
18919;area_32;ex;left
18920;area_32;ex;left
18921;area_32;ex;left
18922;area_32;ex;left
18923;area_32;ex;left
18924;area_32;ex;left
18925;area_32;ex;left
18926;area_32;ex;left
18927;area_32;ex;left
18928;area_32;ex;left
18929;area_32;ex;left
18930;area_32;ex;left
18931;area_32;ex;left
18932;area_32;ex;left
18933;area_32;ex;left
18934;area_32;ex;left
18935;area_32;ex;left
18936;area_32;ex;left
18937;area_32;ex;left
18938;area_32;ex;left
18939;area_32;ex;left
18940;area_32;ex;left
18941;area_32;ex;left
18942;area_32;ex;left
18943;area_32;ex;left
18944;area_32;ex;left
18945;area_32;ex;left
18946;area_32;ex;left
18947;area_32;ex;left
18948;area_32;ex;left
18949;area_32;ex;left
18950;area_32;ex;left
18951;area_32;ex;left
18952;area_32;ex;left
18953;area_32;ex;left
18954;area_32;ex;left
18955;area_32;ex;left
18956;area_32;ex;left
18957;area_32;ex;left
18958;area_32;ex;left
18959;area_32;ex;left
18960;area_32;ex;left
18961;area_12;ex;left
18962;area_12;ex;left
18963;area_12;ex;left
18964;area_12;ex;left
18965;area_12;ex;left
18966;area_12;ex;left
18967;area_12;ex;left
18968;area_12;ex;left
18969;area_12;ex;left
18970;area_12;ex;left
18971;area_12;ex;left
18972;area_12;ex;left
18973;area_12;ex;left
18974;area_12;ex;left
18975;area_12;ex;left
18976;area_12;ex;left
18977;area_12;ex;left
18978;area_12;ex;left
18979;area_12;ex;left
18980;area_12;ex;left
18981;area_12;ex;left
18982;area_12;ex;left
18983;area_12;ex;left
18984;area_12;ex;left
18985;area_12;ex;left
18986;area_12;ex;left
18987;area_12;ex;left
18988;area_12;ex;left
18989;area_12;ex;left
18990;area_12;ex;left
18991;area_12;ex;left
18992;area_12;ex;left
18993;area_12;ex;left
18994;area_12;ex;left
18995;area_12;ex;left
18996;area_12;ex;left
18997;area_12;ex;left
18998;area_12;ex;left
18999;area_12;ex;left
19000;area_12;ex;left
19001;area_12;ex;left
19002;area_12;ex;left
19003;area_12;ex;left
19004;area_12;ex;left
19005;area_12;ex;left
19006;area_12;ex;left
19007;area_12;ex;left
19008;area_12;ex;left
19009;area_12;ex;left
19010;area_12;ex;left
19011;area_12;ex;left
19012;area_12;ex;left
19013;area_12;ex;left
19014;area_12;ex;left
19015;area_12;ex;left
19016;area_12;ex;left
19017;area_12;ex;left
19018;area_12;ex;left
19019;area_12;ex;left
19020;area_12;ex;left
19021;area_12;ex;left
19022;area_12;ex;left
19023;area_12;ex;left
19024;area_12;ex;left
19025;area_12;ex;left
19026;area_12;ex;left
19027;area_12;ex;left
19028;area_12;ex;left
19029;area_12;ex;left
19030;area_12;ex;left
19031;area_12;ex;left
19032;area_12;ex;left
19033;area_12;ex;left
19034;area_12;ex;left
19035;area_12;ex;left
19036;area_12;ex;left
19037;area_12;ex;left
19038;area_12;ex;left
19039;area_12;ex;left
19040;area_12;ex;left
19041;area_12;ex;left
19042;area_12;ex;left
19043;area_12;ex;left
19044;area_12;ex;left
19045;area_12;ex;left
19046;area_12;ex;left
19047;area_12;ex;left
19048;area_12;ex;left
19049;area_12;ex;left
19050;area_12;ex;left
19051;area_12;ex;left
19052;area_12;ex;left
19053;area_12;ex;left
19054;area_12;ex;left
19055;area_12;ex;left
19056;area_12;ex;left
19057;area_12;ex;left
19058;area_12;ex;left
19059;area_12;ex;left
19060;area_12;ex;left
19061;area_47;ex;left
19062;area_47;ex;left
19063;area_47;ex;left
19064;area_47;ex;left
19065;area_47;ex;left
19066;area_47;ex;left
19067;area_47;ex;left
19068;area_47;ex;left
19069;area_47;ex;left
19070;area_47;ex;left
19071;area_47;ex;left
19072;area_47;ex;left
19073;area_47;ex;left
19074;area_47;ex;left
19075;area_47;ex;left
19076;area_47;ex;left
19077;area_47;ex;left
19078;area_47;ex;left
19079;area_47;ex;left
19080;area_47;ex;left
19081;area_34;ex;left
19082;area_34;ex;left
19083;area_34;ex;left
19084;area_34;ex;left
19085;area_34;ex;left
19086;area_34;ex;left
19087;area_34;ex;left
19088;area_34;ex;left
19089;area_34;ex;left
19090;area_34;ex;left
19091;area_34;ex;left
19092;area_34;ex;left
19093;area_34;ex;left
19094;area_34;ex;left
19095;area_34;ex;left
19096;area_34;ex;left
19097;area_34;ex;left
19098;area_34;ex;left
19099;area_34;ex;left
19100;area_34;ex;left
19101;area_34;ex;left
19102;area_34;ex;left
19103;area_34;ex;left
19104;area_34;ex;left
19105;area_34;ex;left
19106;area_34;ex;left
19107;area_34;ex;left
19108;area_34;ex;left
19109;area_34;ex;left
19110;area_34;ex;left
19111;area_34;ex;left
19112;area_34;ex;left
19113;area_34;ex;left
19114;area_34;ex;left
19115;area_34;ex;left
19116;area_34;ex;left
19117;area_34;ex;left
19118;area_34;ex;left
19119;area_34;ex;left
19120;area_34;ex;left
19121;area_34;ex;left
19122;area_34;ex;left
19123;area_34;ex;left
19124;area_34;ex;left
19125;area_34;ex;left
19126;area_34;ex;left
19127;area_34;ex;left
19128;area_34;ex;left
19129;area_34;ex;left
19130;area_34;ex;left
19131;area_34;ex;left
19132;area_34;ex;left
19133;area_34;ex;left
19134;area_34;ex;left
19135;area_34;ex;left
19136;area_34;ex;left
19137;area_34;ex;left
19138;area_34;ex;left
19139;area_34;ex;left
19140;area_34;ex;left
19141;area_34;ex;left
19142;area_34;ex;left
19143;area_34;ex;left
19144;area_34;ex;left
19145;area_34;ex;left
19146;area_34;ex;left
19147;area_34;ex;left
19148;area_34;ex;left
19149;area_34;ex;left
19150;area_34;ex;left
19151;area_34;ex;left
19152;area_34;ex;left
19153;area_34;ex;left
19154;area_34;ex;left
19155;area_34;ex;left
19156;area_34;ex;left
19157;area_34;ex;left
19158;area_34;ex;left
19159;area_34;ex;left
19160;area_34;ex;left
19161;area_34;ex;left
19162;area_34;ex;left
19163;area_34;ex;left
19164;area_34;ex;left
19165;area_34;ex;left
19166;area_34;ex;left
19167;area_34;ex;left
19168;area_34;ex;left
19169;area_34;ex;left
19170;area_34;ex;left
19171;area_34;ex;left
19172;area_34;ex;left
19173;area_34;ex;left
19174;area_34;ex;left
19175;area_34;ex;left
19176;area_34;ex;left
19177;area_34;ex;left
19178;area_34;ex;left
19179;area_34;ex;left
19180;area_34;ex;left
19181;area_24;ex;left
19182;area_24;ex;left
19183;area_24;ex;left
19184;area_24;ex;left
19185;area_24;ex;left
19186;area_24;ex;left
19187;area_24;ex;left
19188;area_24;ex;left
19189;area_24;ex;left
19190;area_24;ex;left
19191;area_24;ex;left
19192;area_24;ex;left
19193;area_24;ex;left
19194;area_24;ex;left
19195;area_24;ex;left
19196;area_24;ex;left
19197;area_24;ex;left
19198;area_24;ex;left
19199;area_24;ex;left
19200;area_24;ex;left
19201;area_24;ex;left
19202;area_24;ex;left
19203;area_24;ex;left
19204;area_24;ex;left
19205;area_24;ex;left
19206;area_24;ex;left
19207;area_24;ex;left
19208;area_24;ex;left
19209;area_24;ex;left
19210;area_24;ex;left
19211;area_24;ex;left
19212;area_24;ex;left
19213;area_24;ex;left
19214;area_24;ex;left
19215;area_24;ex;left
19216;area_24;ex;left
19217;area_24;ex;left
19218;area_24;ex;left
19219;area_24;ex;left
19220;area_24;ex;left
19221;area_24;ex;left
19222;area_24;ex;left
19223;area_24;ex;left
19224;area_24;ex;left
19225;area_24;ex;left
19226;area_24;ex;left
19227;area_24;ex;left
19228;area_24;ex;left
19229;area_24;ex;left
19230;area_24;ex;left
19231;area_24;ex;left
19232;area_24;ex;left
19233;area_24;ex;left
19234;area_24;ex;left
19235;area_24;ex;left
19236;area_24;ex;left
19237;area_24;ex;left
19238;area_24;ex;left
19239;area_24;ex;left
19240;area_24;ex;left
19241;area_24;ex;left
19242;area_24;ex;left
19243;area_24;ex;left
19244;area_24;ex;left
19245;area_24;ex;left
19246;area_24;ex;left
19247;area_24;ex;left
19248;area_24;ex;left
19249;area_24;ex;left
19250;area_24;ex;left
19251;area_24;ex;left
19252;area_24;ex;left
19253;area_24;ex;left
19254;area_24;ex;left
19255;area_24;ex;left
19256;area_24;ex;left
19257;area_24;ex;left
19258;area_24;ex;left
19259;area_24;ex;left
19260;area_24;ex;left
19261;area_24;ex;left
19262;area_24;ex;left
19263;area_24;ex;left
19264;area_24;ex;left
19265;area_24;ex;left
19266;area_24;ex;left
19267;area_24;ex;left
19268;area_24;ex;left
19269;area_24;ex;left
19270;area_24;ex;left
19271;area_24;ex;left
19272;area_24;ex;left
19273;area_24;ex;left
19274;area_24;ex;left
19275;area_24;ex;left
19276;area_24;ex;left
19277;area_24;ex;left
19278;area_24;ex;left
19279;area_24;ex;left
19280;area_24;ex;left
19281;area_24;ex;left
19282;area_24;ex;left
19283;area_24;ex;left
19284;area_24;ex;left
19285;area_24;ex;left
19286;area_24;ex;left
19287;area_24;ex;left
19288;area_24;ex;left
19289;area_24;ex;left
19290;area_24;ex;left
19291;area_24;ex;left
19292;area_24;ex;left
19293;area_24;ex;left
19294;area_24;ex;left
19295;area_24;ex;left
19296;area_24;ex;left
19297;area_24;ex;left
19298;area_24;ex;left
19299;area_24;ex;left
19300;area_24;ex;left
19301;area_24;ex;left
19302;area_24;ex;left
19303;area_24;ex;left
19304;area_24;ex;left
19305;area_24;ex;left
19306;area_24;ex;left
19307;area_24;ex;left
19308;area_24;ex;left
19309;area_24;ex;left
19310;area_24;ex;left
19311;area_42;ex;left
19312;area_42;ex;left
19313;area_42;ex;left
19314;area_42;ex;left
19315;area_42;ex;left
19316;area_42;ex;left
19317;area_42;ex;left
19318;area_42;ex;left
19319;area_42;ex;left
19320;area_42;ex;left
19321;area_42;ex;left
19322;area_42;ex;left
19323;area_42;ex;left
19324;area_42;ex;left
19325;area_42;ex;left
19326;area_42;ex;left
19327;area_42;ex;left
19328;area_42;ex;left
19329;area_42;ex;left
19330;area_42;ex;left
19331;area_42;ex;left
19332;area_42;ex;left
19333;area_42;ex;left
19334;area_42;ex;left
19335;area_42;ex;left
19336;area_42;ex;left
19337;area_42;ex;left
19338;area_42;ex;left
19339;area_42;ex;left
19340;area_42;ex;left
19341;area_42;ex;left
19342;area_42;ex;left
19343;area_42;ex;left
19344;area_42;ex;left
19345;area_42;ex;left
19346;area_42;ex;left
19347;area_42;ex;left
19348;area_42;ex;left
19349;area_42;ex;left
19350;area_42;ex;left
19351;area_42;ex;left
19352;area_42;ex;left
19353;area_42;ex;left
19354;area_42;ex;left
19355;area_42;ex;left
19356;area_42;ex;left
19357;area_42;ex;left
19358;area_42;ex;left
19359;area_42;ex;left
19360;area_42;ex;left
19361;area_42;ex;left
19362;area_42;ex;left
19363;area_42;ex;left
19364;area_42;ex;left
19365;area_42;ex;left
19366;area_42;ex;left
19367;area_42;ex;left
19368;area_42;ex;left
19369;area_42;ex;left
19370;area_42;ex;left
19371;area_42;ex;left
19372;area_42;ex;left
19373;area_42;ex;left
19374;area_42;ex;left
19375;area_42;ex;left
19376;area_42;ex;left
19377;area_42;ex;left
19378;area_42;ex;left
19379;area_42;ex;left
19380;area_42;ex;left
19381;area_42;ex;left
19382;area_42;ex;left
19383;area_42;ex;left
19384;area_42;ex;left
19385;area_42;ex;left
19386;area_42;ex;left
19387;area_42;ex;left
19388;area_42;ex;left
19389;area_42;ex;left
19390;area_42;ex;left
19391;area_42;ex;left
19392;area_42;ex;left
19393;area_42;ex;left
19394;area_42;ex;left
19395;area_42;ex;left
19396;area_42;ex;left
19397;area_42;ex;left
19398;area_42;ex;left
19399;area_42;ex;left
19400;area_42;ex;left
19401;area_42;ex;left
19402;area_42;ex;left
19403;area_42;ex;left
19404;area_42;ex;left
19405;area_42;ex;left
19406;area_42;ex;left
19407;area_42;ex;left
19408;area_42;ex;left
19409;area_42;ex;left
19410;area_42;ex;left
19411;area_42;ex;left
19412;area_42;ex;left
19413;area_42;ex;left
19414;area_42;ex;left
19415;area_42;ex;left
19416;area_42;ex;left
19417;area_42;ex;left
19418;area_42;ex;left
19419;area_42;ex;left
19420;area_42;ex;left
19421;area_42;ex;left
19422;area_42;ex;left
19423;area_42;ex;left
19424;area_42;ex;left
19425;area_42;ex;left
19426;area_42;ex;left
19427;area_42;ex;left
19428;area_42;ex;left
19429;area_42;ex;left
19430;area_42;ex;left
19431;area_22;ex;left
19432;area_22;ex;left
19433;area_22;ex;left
19434;area_22;ex;left
19435;area_22;ex;left
19436;area_22;ex;left
19437;area_22;ex;left
19438;area_22;ex;left
19439;area_22;ex;left
19440;area_22;ex;left
19441;area_22;ex;left
19442;area_22;ex;left
19443;area_22;ex;left
19444;area_22;ex;left
19445;area_22;ex;left
19446;area_22;ex;left
19447;area_22;ex;left
19448;area_22;ex;left
19449;area_22;ex;left
19450;area_22;ex;left
19451;area_22;ex;left
19452;area_22;ex;left
19453;area_22;ex;left
19454;area_22;ex;left
19455;area_22;ex;left
19456;area_22;ex;left
19457;area_22;ex;left
19458;area_22;ex;left
19459;area_22;ex;left
19460;area_22;ex;left
19461;area_22;ex;left
19462;area_22;ex;left
19463;area_22;ex;left
19464;area_22;ex;left
19465;area_22;ex;left
19466;area_22;ex;left
19467;area_22;ex;left
19468;area_22;ex;left
19469;area_22;ex;left
19470;area_22;ex;left
19471;area_22;ex;left
19472;area_22;ex;left
19473;area_22;ex;left
19474;area_22;ex;left
19475;area_22;ex;left
19476;area_22;ex;left
19477;area_22;ex;left
19478;area_22;ex;left
19479;area_22;ex;left
19480;area_22;ex;left
19481;area_22;ex;left
19482;area_22;ex;left
19483;area_22;ex;left
19484;area_22;ex;left
19485;area_22;ex;left
19486;area_22;ex;left
19487;area_22;ex;left
19488;area_22;ex;left
19489;area_22;ex;left
19490;area_22;ex;left
19491;area_22;ex;left
19492;area_22;ex;left
19493;area_22;ex;left
19494;area_22;ex;left
19495;area_22;ex;left
19496;area_22;ex;left
19497;area_22;ex;left
19498;area_22;ex;left
19499;area_22;ex;left
19500;area_22;ex;left
19501;area_22;ex;left
19502;area_22;ex;left
19503;area_22;ex;left
19504;area_22;ex;left
19505;area_22;ex;left
19506;area_22;ex;left
19507;area_22;ex;left
19508;area_22;ex;left
19509;area_22;ex;left
19510;area_22;ex;left
19511;area_22;ex;left
19512;area_22;ex;left
19513;area_22;ex;left
19514;area_22;ex;left
19515;area_22;ex;left
19516;area_22;ex;left
19517;area_22;ex;left
19518;area_22;ex;left
19519;area_22;ex;left
19520;area_22;ex;left
19521;area_22;ex;left
19522;area_22;ex;left
19523;area_22;ex;left
19524;area_22;ex;left
19525;area_22;ex;left
19526;area_22;ex;left
19527;area_22;ex;left
19528;area_22;ex;left
19529;area_22;ex;left
19530;area_22;ex;left
19531;area_22;ex;left
19532;area_22;ex;left
19533;area_22;ex;left
19534;area_22;ex;left
19535;area_22;ex;left
19536;area_22;ex;left
19537;area_22;ex;left
19538;area_22;ex;left
19539;area_22;ex;left
19540;area_22;ex;left
19541;area_6;ex;left
19542;area_6;ex;left
19543;area_6;ex;left
19544;area_6;ex;left
19545;area_6;ex;left
19546;area_6;ex;left
19547;area_6;ex;left
19548;area_6;ex;left
19549;area_6;ex;left
19550;area_6;ex;left
19551;area_6;ex;left
19552;area_6;ex;left
19553;area_6;ex;left
19554;area_6;ex;left
19555;area_6;ex;left
19556;area_6;ex;left
19557;area_6;ex;left
19558;area_6;ex;left
19559;area_6;ex;left
19560;area_6;ex;left
19561;area_6;ex;left
19562;area_6;ex;left
19563;area_6;ex;left
19564;area_6;ex;left
19565;area_6;ex;left
19566;area_6;ex;left
19567;area_6;ex;left
19568;area_6;ex;left
19569;area_6;ex;left
19570;area_6;ex;left
19571;area_6;ex;left
19572;area_6;ex;left
19573;area_6;ex;left
19574;area_6;ex;left
19575;area_6;ex;left
19576;area_6;ex;left
19577;area_6;ex;left
19578;area_6;ex;left
19579;area_6;ex;left
19580;area_6;ex;left
19581;area_6;ex;left
19582;area_6;ex;left
19583;area_6;ex;left
19584;area_6;ex;left
19585;area_6;ex;left
19586;area_6;ex;left
19587;area_6;ex;left
19588;area_6;ex;left
19589;area_6;ex;left
19590;area_6;ex;left
19591;area_6;ex;left
19592;area_6;ex;left
19593;area_6;ex;left
19594;area_6;ex;left
19595;area_6;ex;left
19596;area_6;ex;left
19597;area_6;ex;left
19598;area_6;ex;left
19599;area_6;ex;left
19600;area_6;ex;left
19601;area_6;ex;left
19602;area_6;ex;left
19603;area_6;ex;left
19604;area_6;ex;left
19605;area_6;ex;left
19606;area_6;ex;left
19607;area_6;ex;left
19608;area_6;ex;left
19609;area_6;ex;left
19610;area_6;ex;left
19611;area_6;ex;left
19612;area_6;ex;left
19613;area_6;ex;left
19614;area_6;ex;left
19615;area_6;ex;left
19616;area_6;ex;left
19617;area_6;ex;left
19618;area_6;ex;left
19619;area_6;ex;left
19620;area_6;ex;left
19621;area_6;ex;left
19622;area_6;ex;left
19623;area_6;ex;left
19624;area_6;ex;left
19625;area_6;ex;left
19626;area_6;ex;left
19627;area_6;ex;left
19628;area_6;ex;left
19629;area_6;ex;left
19630;area_6;ex;left
19631;area_6;ex;left
19632;area_6;ex;left
19633;area_6;ex;left
19634;area_6;ex;left
19635;area_6;ex;left
19636;area_6;ex;left
19637;area_6;ex;left
19638;area_6;ex;left
19639;area_6;ex;left
19640;area_6;ex;left
19641;area_6;ex;left
19642;area_6;ex;left
19643;area_6;ex;left
19644;area_6;ex;left
19645;area_6;ex;left
19646;area_6;ex;left
19647;area_6;ex;left
19648;area_6;ex;left
19649;area_6;ex;left
19650;area_6;ex;left
19651;area_6;ex;left
19652;area_6;ex;left
19653;area_6;ex;left
19654;area_6;ex;left
19655;area_6;ex;left
19656;area_6;ex;left
19657;area_6;ex;left
19658;area_6;ex;left
19659;area_6;ex;left
19660;area_6;ex;left
19661;area_6;ex;left
19662;area_6;ex;left
19663;area_6;ex;left
19664;area_6;ex;left
19665;area_6;ex;left
19666;area_6;ex;left
19667;area_6;ex;left
19668;area_6;ex;left
19669;area_6;ex;left
19670;area_6;ex;left
19671;area_21;ex;left
19672;area_21;ex;left
19673;area_21;ex;left
19674;area_21;ex;left
19675;area_21;ex;left
19676;area_21;ex;left
19677;area_21;ex;left
19678;area_21;ex;left
19679;area_21;ex;left
19680;area_21;ex;left
19681;area_21;ex;left
19682;area_21;ex;left
19683;area_21;ex;left
19684;area_21;ex;left
19685;area_21;ex;left
19686;area_21;ex;left
19687;area_21;ex;left
19688;area_21;ex;left
19689;area_21;ex;left
19690;area_21;ex;left
19691;area_21;ex;left
19692;area_21;ex;left
19693;area_21;ex;left
19694;area_21;ex;left
19695;area_21;ex;left
19696;area_21;ex;left
19697;area_21;ex;left
19698;area_21;ex;left
19699;area_21;ex;left
19700;area_21;ex;left
19701;area_21;ex;left
19702;area_21;ex;left
19703;area_21;ex;left
19704;area_21;ex;left
19705;area_21;ex;left
19706;area_21;ex;left
19707;area_21;ex;left
19708;area_21;ex;left
19709;area_21;ex;left
19710;area_21;ex;left
19711;area_21;ex;left
19712;area_21;ex;left
19713;area_21;ex;left
19714;area_21;ex;left
19715;area_21;ex;left
19716;area_21;ex;left
19717;area_21;ex;left
19718;area_21;ex;left
19719;area_21;ex;left
19720;area_21;ex;left
19721;area_21;ex;left
19722;area_21;ex;left
19723;area_21;ex;left
19724;area_21;ex;left
19725;area_21;ex;left
19726;area_21;ex;left
19727;area_21;ex;left
19728;area_21;ex;left
19729;area_21;ex;left
19730;area_21;ex;left
19731;area_21;ex;left
19732;area_21;ex;left
19733;area_21;ex;left
19734;area_21;ex;left
19735;area_21;ex;left
19736;area_21;ex;left
19737;area_21;ex;left
19738;area_21;ex;left
19739;area_21;ex;left
19740;area_21;ex;left
19741;area_21;ex;left
19742;area_21;ex;left
19743;area_21;ex;left
19744;area_21;ex;left
19745;area_21;ex;left
19746;area_21;ex;left
19747;area_21;ex;left
19748;area_21;ex;left
19749;area_21;ex;left
19750;area_21;ex;left
19751;area_21;ex;left
19752;area_21;ex;left
19753;area_21;ex;left
19754;area_21;ex;left
19755;area_21;ex;left
19756;area_21;ex;left
19757;area_21;ex;left
19758;area_21;ex;left
19759;area_21;ex;left
19760;area_21;ex;left
19761;area_45;ex;left
19762;area_45;ex;left
19763;area_45;ex;left
19764;area_45;ex;left
19765;area_45;ex;left
19766;area_45;ex;left
19767;area_45;ex;left
19768;area_45;ex;left
19769;area_45;ex;left
19770;area_45;ex;left
19771;area_45;ex;left
19772;area_45;ex;left
19773;area_45;ex;left
19774;area_45;ex;left
19775;area_45;ex;left
19776;area_45;ex;left
19777;area_45;ex;left
19778;area_45;ex;left
19779;area_45;ex;left
19780;area_45;ex;left
19781;area_45;ex;left
19782;area_45;ex;left
19783;area_45;ex;left
19784;area_45;ex;left
19785;area_45;ex;left
19786;area_45;ex;left
19787;area_45;ex;left
19788;area_45;ex;left
19789;area_45;ex;left
19790;area_45;ex;left
19791;area_45;ex;left
19792;area_45;ex;left
19793;area_45;ex;left
19794;area_45;ex;left
19795;area_45;ex;left
19796;area_45;ex;left
19797;area_45;ex;left
19798;area_45;ex;left
19799;area_45;ex;left
19800;area_45;ex;left
19801;area_1;ex;left
19802;area_1;ex;left
19803;area_1;ex;left
19804;area_1;ex;left
19805;area_1;ex;left
19806;area_1;ex;left
19807;area_1;ex;left
19808;area_1;ex;left
19809;area_1;ex;left
19810;area_1;ex;left
19811;area_1;ex;left
19812;area_1;ex;left
19813;area_1;ex;left
19814;area_1;ex;left
19815;area_1;ex;left
19816;area_1;ex;left
19817;area_1;ex;left
19818;area_1;ex;left
19819;area_1;ex;left
19820;area_1;ex;left
19821;area_1;ex;left
19822;area_1;ex;left
19823;area_1;ex;left
19824;area_1;ex;left
19825;area_1;ex;left
19826;area_1;ex;left
19827;area_1;ex;left
19828;area_1;ex;left
19829;area_1;ex;left
19830;area_1;ex;left
19831;area_1;ex;left
19832;area_1;ex;left
19833;area_1;ex;left
19834;area_1;ex;left
19835;area_1;ex;left
19836;area_1;ex;left
19837;area_1;ex;left
19838;area_1;ex;left
19839;area_1;ex;left
19840;area_1;ex;left
19841;area_1;ex;left
19842;area_1;ex;left
19843;area_1;ex;left
19844;area_1;ex;left
19845;area_1;ex;left
19846;area_1;ex;left
19847;area_1;ex;left
19848;area_1;ex;left
19849;area_1;ex;left
19850;area_1;ex;left
19851;area_1;ex;left
19852;area_1;ex;left
19853;area_1;ex;left
19854;area_1;ex;left
19855;area_1;ex;left
19856;area_1;ex;left
19857;area_1;ex;left
19858;area_1;ex;left
19859;area_1;ex;left
19860;area_1;ex;left
19861;area_1;ex;left
19862;area_1;ex;left
19863;area_1;ex;left
19864;area_1;ex;left
19865;area_1;ex;left
19866;area_1;ex;left
19867;area_1;ex;left
19868;area_1;ex;left
19869;area_1;ex;left
19870;area_1;ex;left
19871;area_1;ex;left
19872;area_1;ex;left
