label,anatomy,,,FiredHeatmap,FiredFractionHeatmap,ElectricActivityHeatmap,InhibitionHeatmap,CalciumHeatmap,BackgroundActivityHeatmap,GrownAxonsHeatmap,GrownDendritesHeatmap,umap,,,UMAPClustering
24058,132.81182,75.036362,147.6548,2,6,5,3,6,7,3,5,66.23659,100.88962,111.77852,28
24059,132.94548,74.995402,147.58226,3,7,5,5,7,6,6,6,81.643974,127.5468,86.26285,10
24060,132.98139,75.042623,147.62698,3,7,3,4,6,5,4,4,75.93164,131.06807,91.17957,30
24061,128.811,75.036935,148.11493,2,6,4,4,6,6,4,5,110.16143,83.984024,95.34908,29
24062,128.87253,74.938965,148.0285,4,7,3,6,7,3,5,6,91.22669,107.34902,70.65327,41
24063,128.86973,75.075666,148.16747,1,6,3,3,5,5,3,5,96.13182,117.47589,103.6385,7
24064,128.85072,74.96086,148.08079,4,3,3,5,5,4,2,6,78.38453,83.52817,70.343216,26
24065,128.87577,74.976588,148.13013,3,6,4,6,6,6,4,5,103.20726,88.92514,102.297455,3
24066,128.90693,75.024928,148.10963,2,6,3,5,6,4,4,7,77.86505,91.796425,79.41094,22
24067,128.88648,75.111218,148.09681,2,5,6,4,5,5,3,6,95.35409,108.78241,76.48892,41
24068,128.79309,74.953288,148.14873,1,4,5,3,6,7,3,6,106.224594,99.53561,74.6959,41
24069,128.79887,75.075384,148.17516,2,5,5,5,5,4,3,6,87.48802,97.770706,86.83554,22
24070,128.89607,75.131729,148.16099,2,6,6,4,6,4,4,6,103.272705,108.33381,117.25883,2
24071,124.7118,74.060667,148.60837,3,5,6,4,5,5,3,7,97.29576,94.400345,91.62652,56
24072,124.70819,74.023651,148.69762,2,4,4,2,6,7,3,7,63.87204,108.43567,80.84857,27
24073,124.76702,74.095583,148.65129,2,6,3,4,5,3,3,5,97.847626,84.30297,115.696144,44
24074,124.66613,74.133565,148.64143,2,6,4,5,6,6,4,6,79.10354,76.004555,85.20099,26
24075,124.62492,74.113666,148.5159,2,6,3,4,5,5,3,5,105.85626,96.69404,80.02331,41
24076,124.67019,74.025614,148.67916,5,5,2,4,5,4,3,5,89.22899,73.38317,109.13856,9
24077,124.73765,74.007481,148.6417,4,7,4,6,6,6,5,6,88.288124,111.51733,114.49273,39
24078,124.76022,74.03591,148.55306,1,3,3,3,5,5,3,5,104.42882,107.77358,105.733154,56
24079,124.71329,74.044016,148.56147,3,6,2,5,5,4,3,5,113.83197,107.92972,90.92322,37
24080,124.74314,74.098674,148.57773,5,5,3,5,4,4,2,4,77.05871,119.79733,81.726265,10
24081,120.62121,74.084102,149.12463,2,7,3,5,6,4,3,4,95.389465,124.25093,80.272125,49
24082,120.5538,74.182921,149.1477,2,4,4,4,5,4,2,6,107.63383,82.90725,112.72174,44
24083,120.5236,74.090523,149.1756,3,5,3,5,4,5,2,6,112.919685,94.00901,111.484314,47
24084,120.66183,74.126801,149.22142,2,2,4,4,4,5,2,6,99.24956,96.17357,120.45924,2
24085,120.61111,74.049064,149.12401,3,3,5,4,3,5,1,4,102.58023,123.09457,81.11541,49
24086,120.59303,74.033072,149.22221,2,6,4,4,7,5,4,8,89.966286,125.18948,100.3539,36
24087,120.58132,74.03228,149.20261,6,7,3,7,5,6,3,4,100.907,83.31761,108.54279,3
24088,120.57889,74.074623,149.06105,2,5,4,4,7,7,4,7,97.04556,97.60199,107.564354,56
24089,120.70943,74.068859,149.13697,3,5,4,4,5,4,3,5,86.70337,94.4556,71.2808,22
24090,120.53085,73.986857,149.16436,4,4,3,6,4,6,2,5,68.69394,83.73123,111.59351,4
24091,115.65712,74.140444,148.52918,2,4,4,5,4,6,2,4,100.651855,108.48792,100.92149,56
24092,115.71568,74.055789,148.49074,2,6,3,4,5,3,3,6,73.80858,82.01989,97.289536,9
24093,115.58401,74.240078,148.55631,1,5,2,5,5,7,4,6,66.9458,112.35829,86.01264,6
24094,115.6037,74.110589,148.48565,4,4,4,3,5,6,2,8,89.51189,118.71658,117.651764,39
24095,115.6923,74.112546,148.53847,5,6,2,6,5,4,3,4,87.19746,96.23689,125.96182,21
24096,115.69162,74.122626,148.53924,3,3,4,4,5,6,2,6,100.89722,103.678444,122.3999,2
24097,115.58047,74.082312,148.48489,1,5,5,3,4,5,2,6,110.122345,113.30024,98.43976,33
24098,115.69007,74.119596,148.43546,2,5,3,4,5,6,4,5,58.791775,107.77864,111.27092,28
24099,115.65621,74.048009,148.48487,1,5,3,2,6,4,4,8,97.20416,93.77605,117.426544,2
24100,115.5715,74.178203,148.52074,2,5,7,3,7,6,4,6,74.1768,117.61694,86.72423,10
24101,112.44004,74.130971,150.15715,1,6,1,6,6,5,4,7,102.2221,118.14582,93.67469,7
24102,112.37436,74.174788,150.20577,1,5,3,3,5,4,3,5,60.26049,111.23343,75.71033,6
24103,112.443,74.060991,150.1962,3,6,4,4,7,2,4,7,76.29123,89.56902,102.05918,9
24104,112.50165,74.118708,150.15416,1,5,5,3,4,5,2,5,113.15004,109.62247,92.66448,37
24105,112.34344,74.215585,150.18906,2,5,5,4,2,4,1,3,66.16293,85.60359,103.79433,18
24106,112.3631,74.15626,150.13454,2,5,3,4,5,7,3,6,95.5544,95.168686,107.21379,56
24107,112.4931,74.154848,150.20587,5,6,6,5,5,6,3,5,50.926533,102.67523,102.309074,17
24108,112.44136,74.132142,150.16191,2,5,4,4,4,6,2,5,75.13347,99.693794,102.53088,20
24109,112.50396,74.170542,150.13521,4,4,4,5,4,6,2,4,76.27076,80.97476,94.96766,9
24110,112.38652,74.097496,150.19555,2,6,5,4,5,4,3,5,95.13038,92.42114,95.32147,56
24111,109.22296,74.121498,151.78512,2,6,4,3,5,7,4,4,79.29282,85.298065,77.94641,26
24112,109.19033,74.02499,151.74931,4,6,5,4,6,5,4,6,114.660645,89.52588,104.13269,29
24113,109.26899,74.037715,151.84216,3,6,2,4,7,6,5,7,77.97727,74.33198,88.4322,26
24114,109.27032,74.150161,151.8213,1,6,4,4,6,6,4,6,107.4744,97.19032,85.28535,41
24115,109.2936,74.052747,151.79201,4,6,4,5,6,6,4,7,73.221504,95.388016,100.77706,20
24116,109.25422,74.169354,151.74117,3,4,4,5,4,5,2,5,76.81449,97.86895,97.43457,20
24117,109.18432,74.203543,151.7752,6,6,3,7,6,4,4,4,58.714832,86.909706,111.66714,4
24118,109.17076,74.195399,151.76838,3,6,4,4,5,5,3,5,101.96962,88.153114,123.546936,44
24119,109.183,74.134372,151.79027,2,7,4,3,6,6,4,5,94.80788,115.318695,85.47202,49
24120,109.27479,74.201983,151.81623,1,6,3,4,6,5,4,6,99.3472,116.33492,119.87233,25
24121,105.13237,74.144932,152.30138,5,6,6,6,6,3,4,5,100.887184,115.44333,120.424866,25
24122,105.13904,74.23074,152.2654,4,6,2,7,7,6,4,7,73.62917,119.024,75.91547,10
24123,105.03272,74.236074,152.34619,3,5,3,4,6,3,4,6,73.13806,106.928604,125.8219,21
24124,105.07617,74.153424,152.30374,4,5,3,4,6,6,4,6,57.671883,116.18335,97.3391,19
24125,105.1958,74.097931,152.29608,4,6,5,4,4,7,2,3,58.034332,99.52302,111.82147,28
24126,105.21859,74.150184,152.24439,1,7,5,4,6,4,4,6,101.31066,95.139915,84.86229,41
24127,105.04166,74.106581,152.35351,4,6,5,5,4,4,2,2,68.85424,111.82524,73.78976,6
24128,105.09335,74.095295,152.24748,6,5,3,5,5,4,3,5,92.70033,89.340836,119.706795,44
24129,105.12984,74.102098,152.27294,2,7,3,5,5,5,3,3,98.936165,120.63999,102.62868,7
24130,105.11506,74.086244,152.37182,3,5,5,4,4,7,3,5,79.10097,76.4534,113.015915,8
24131,101.16109,74.190006,151.82502,2,4,3,4,5,4,3,7,97.98309,98.44573,106.77284,56
24132,101.07952,74.192307,151.76069,3,7,3,5,6,4,4,6,61.938915,75.12326,97.19753,18
24133,101.18313,74.137029,151.78795,2,6,3,5,6,6,4,7,66.57535,96.132164,99.43996,17
24134,101.14715,74.280237,151.84717,1,6,3,4,5,6,3,6,70.47214,105.97263,74.75169,22
24135,101.15295,74.281433,151.74124,2,5,6,4,5,5,2,5,60.092922,126.51809,108.17597,19
24136,101.13576,74.140098,151.89363,5,7,2,4,5,4,3,5,80.97148,90.332535,119.17508,21
24137,101.06405,74.178978,151.92009,2,5,4,4,5,5,3,5,85.828255,107.36645,88.15858,22
24138,101.13325,74.145365,151.89059,2,5,3,3,6,5,3,6,81.847984,132.4501,105.834305,30
24139,101.13788,74.189664,151.72974,1,5,2,3,5,3,3,5,76.30954,71.52577,98.657295,9
24140,101.09654,74.114306,151.84229,2,5,4,5,5,6,3,4,104.75404,94.0292,103.81467,56
24141,98.182636,74.223811,151.46775,2,3,3,3,4,4,2,7,96.49906,97.05082,81.00814,41
24142,98.161117,74.192073,151.53299,1,5,3,3,6,5,4,6,66.50316,105.88592,71.52595,27
24143,98.206411,74.321423,151.49624,3,6,3,4,6,5,3,7,72.84786,115.68405,106.38034,36
24144,98.190873,74.170829,151.5222,2,5,4,5,6,7,4,5,56.798763,93.9828,95.83039,17
24145,98.138932,74.307811,151.55914,1,6,2,5,6,5,3,5,93.5681,104.39088,78.69881,41
24146,98.23685,74.173788,151.46992,1,6,3,4,6,6,4,6,99.652596,98.52828,80.51529,41
24147,98.219177,74.266951,151.3786,1,4,5,3,5,7,3,6,94.83641,114.423256,76.41796,49
24148,98.165147,74.165673,151.56271,2,6,7,4,5,5,3,4,70.40941,74.078224,97.778015,9
24149,98.159318,74.204116,151.51039,4,4,5,5,6,5,3,6,74.758804,97.27859,78.47586,22
24150,98.1826,74.154789,151.5319,2,7,4,4,7,5,5,5,96.90202,89.67956,72.218216,15
24151,94.092048,74.247245,151.98401,3,5,4,5,5,3,3,5,56.369347,119.955154,98.111694,19
24152,94.02177,74.196361,152.05932,1,7,3,5,7,5,4,6,85.84784,83.743095,94.99976,9
24153,94.177973,74.299182,152.05609,5,5,5,6,6,6,3,6,70.07123,115.802315,89.02577,10
24154,94.065592,74.306148,151.96478,1,5,4,3,5,6,3,5,85.25585,104.068085,115.52642,21
24155,94.083944,74.173886,151.96175,5,6,5,3,5,6,3,4,94.57077,129.76895,98.87528,7
24156,94.078916,74.199246,151.92231,3,5,2,5,5,6,3,5,72.981224,75.32035,93.22713,9
24157,94.007913,74.294811,152.06368,3,5,4,2,4,7,2,4,63.560314,76.73711,96.75373,18
24158,94.052686,74.344447,151.90649,3,5,5,4,5,5,2,6,75.48452,106.52657,80.328674,22
24159,94.047428,74.157088,152.05059,2,6,4,5,5,4,3,5,81.37379,96.92658,103.63224,20
24160,94.133436,74.323136,151.92477,3,5,4,6,4,4,2,3,90.6423,127.68071,98.7402,7
24161,91.113591,74.281051,151.62674,1,7,5,3,7,5,5,6,91.14669,104.28633,126.848495,2
24162,91.091336,74.28398,151.58502,3,6,5,4,6,4,4,5,107.710655,120.26213,113.47016,25
24163,91.043533,74.310696,151.59934,3,5,6,3,6,6,3,6,103.107086,109.12705,106.39307,56
24164,91.099046,74.357025,151.72225,1,6,6,5,8,6,7,7,94.62982,119.04051,84.68213,49
24165,91.130192,74.361639,151.54655,5,5,2,5,6,4,3,7,100.70586,126.75925,94.79013,7
24166,91.179909,74.259612,151.57871,1,5,3,5,4,6,2,5,94.955864,78.23307,92.103004,3
24167,91.064214,74.272727,151.63733,3,6,3,5,5,6,3,5,79.763,109.67163,72.6682,22
24168,91.183095,74.307145,151.56333,1,6,3,3,6,6,4,6,82.613495,122.24959,81.08987,10
24169,91.13909,74.253927,151.59859,1,6,2,4,7,7,4,7,67.03262,91.37226,75.05724,27
24170,91.203858,74.23664,151.71658,1,3,5,2,4,5,2,5,75.112236,103.52924,93.49503,20
24171,87.023003,74.304485,152.143,2,5,3,4,6,4,4,6,59.984035,85.59209,106.245964,18
24172,86.924058,74.302891,152.1218,3,4,3,5,6,3,3,7,65.57984,120.80428,108.94474,19
24173,87.085644,74.276206,152.04795,5,3,3,4,4,5,2,6,108.479034,105.542336,87.033424,41
24174,87.032387,74.371351,152.14588,2,6,3,3,6,5,4,6,79.38022,105.20706,75.765656,22
24175,87.059387,74.381634,152.20334,1,4,4,3,5,6,3,6,91.08208,107.18639,117.548416,2
24176,87.105198,74.386657,152.05445,1,7,4,4,5,6,3,5,84.04791,94.34951,69.634865,35
24177,87.063227,74.398201,152.07011,4,6,4,5,7,5,5,7,113.11073,92.62539,105.249626,37
24178,87.058092,74.253865,152.11212,1,5,5,5,6,4,4,6,62.4989,119.27136,105.4603,19
24179,86.95609,74.319125,152.06438,3,6,2,4,7,4,5,6,92.71705,110.103546,87.12602,49
24180,87.05343,74.218655,152.19444,1,3,4,4,5,6,3,7,73.81825,130.87991,96.72873,30
24181,84.044546,74.33829,151.78573,3,3,3,5,3,4,1,5,113.36921,87.06584,103.10826,29
24182,84.024884,74.375318,151.88103,2,7,3,6,5,7,4,5,92.23229,123.55033,83.34874,49
24183,84.129402,74.348201,151.73022,1,5,3,4,5,6,3,6,66.397964,102.35556,77.85706,27
24184,84.014432,74.317103,151.81707,2,5,3,4,3,7,2,3,98.887566,118.51247,108.41225,7
24185,84.018193,74.296811,151.73162,2,6,4,4,4,6,3,5,82.129654,114.00223,125.10837,39
24186,84.053177,74.284025,151.75568,2,4,2,6,5,4,2,7,59.05639,116.26069,102.46164,19
24187,84.00308,74.34122,151.84201,2,4,4,3,5,6,3,7,54.054737,83.51783,95.70711,18
24188,84.109381,74.331853,151.69905,3,3,3,4,5,5,2,7,74.57969,88.194954,126.58748,8
24189,84.040538,74.242776,151.73566,2,6,4,5,4,4,2,4,86.6944,113.34743,92.04683,36
24190,83.97206,74.373276,151.71629,3,5,3,4,6,6,4,5,80.15534,118.29378,79.962036,10
24191,79.953958,74.361725,152.30199,3,6,6,5,6,4,4,5,97.85962,122.53989,84.19902,49
24192,80.008252,74.291677,152.34953,1,4,2,4,6,4,3,6,52.968605,102.944176,91.92093,17
24193,79.897957,74.33132,152.25348,4,3,4,4,4,4,2,5,64.81534,108.43718,113.47854,28
24194,79.962436,74.407185,152.28378,1,6,3,4,8,6,6,7,65.50821,110.900085,86.2195,6
24195,79.930915,74.355442,152.37719,2,5,6,4,5,5,3,7,91.99546,118.34064,71.21491,49
24196,79.956455,74.320646,152.36668,3,4,4,4,4,5,2,3,79.59317,79.59607,94.20696,9
24197,80.053604,74.447902,152.34511,5,5,5,5,6,4,4,5,79.57644,108.26811,82.62234,22
24198,79.980153,74.396828,152.29626,3,4,3,6,6,7,3,6,73.73644,107.808945,94.775055,20
24199,80.01647,74.440605,152.36061,4,5,4,6,6,5,4,5,93.8247,125.50681,122.81932,25
24200,79.997654,74.315004,152.39511,4,6,2,4,6,4,4,5,72.51849,83.00836,105.86664,9
24201,75.982682,74.406798,151.82563,1,6,4,3,6,5,5,7,72.95581,72.86075,99.90068,9
24202,75.938398,74.483794,151.80651,5,4,4,4,5,6,2,6,91.91624,82.64406,121.98569,44
24203,75.90664,74.359468,151.81179,5,6,3,5,5,6,3,4,87.83329,72.24803,104.569275,9
24204,76.076985,74.374489,151.85302,5,4,4,4,4,5,2,3,62.793903,119.11843,111.25464,5
24205,75.89038,74.491777,151.80275,4,6,4,7,6,6,4,6,105.74191,86.45047,120.09665,44
24206,75.914222,74.307754,151.9227,3,5,5,6,4,6,2,3,64.950325,102.94214,80.68367,27
24207,76.071815,74.306913,151.80125,4,5,6,5,5,5,3,5,68.310745,107.254326,103.77568,17
24208,76.051576,74.319543,151.804,2,5,4,5,6,6,4,7,62.094025,89.075966,122.03015,4
24209,75.97841,74.354342,151.90011,5,5,4,4,5,4,3,4,89.38063,116.446495,114.3155,39
24210,75.971849,74.481664,151.82807,2,5,5,3,4,6,2,4,92.96635,122.27171,111.69549,25
24211,72.884913,74.418964,152.46099,3,7,6,4,6,7,4,5,84.08181,122.34481,99.01406,36
24212,72.967214,74.48702,152.5112,1,5,6,4,7,4,4,8,69.966,104.357376,82.72721,27
24213,72.865342,74.382062,152.44868,4,4,7,4,6,7,3,7,87.767715,86.53226,118.20247,8
24214,72.858208,74.349135,152.37002,2,3,4,3,4,5,2,4,105.09837,114.741585,111.10866,25
24215,72.847305,74.340617,152.42201,4,5,3,5,4,6,2,5,98.51676,112.67923,73.00922,49
24216,72.941846,74.354417,152.37967,5,6,3,5,6,4,3,6,80.943405,86.76427,75.3922,26
24217,72.822431,74.427527,152.40869,5,5,5,6,6,5,3,7,73.5789,95.574936,121.80668,21
24218,72.903862,74.321543,152.52139,4,6,5,6,6,4,3,5,73.33478,85.473595,126.58662,8
24219,72.882676,74.514693,152.52562,2,6,1,6,5,5,4,4,101.23132,117.59941,107.55836,7
24220,72.803817,74.319244,152.55345,3,5,3,4,5,5,3,5,84.82429,69.47768,97.5163,11
24221,69.032949,74.485677,150.992,3,6,4,3,5,7,3,5,93.44408,90.99315,126.617294,2
24222,69.002211,74.487217,151.04377,3,6,5,6,6,6,4,7,80.809204,76.341736,88.095314,26
24223,68.951823,74.467009,150.92241,5,7,3,5,7,6,6,6,65.64584,107.627396,110.93917,28
24224,69.024901,74.452126,151.07766,1,5,4,3,6,5,3,7,64.87617,119.4406,101.77039,19
24225,69.000014,74.400415,150.93884,1,5,3,3,4,4,2,5,102.11455,109.55048,116.17209,2
24226,69.006315,74.578249,151.06544,3,5,4,3,5,6,3,5,85.599686,112.32822,73.68306,10
24227,69.003085,74.554644,150.91783,2,4,4,3,4,5,2,5,82.355896,84.63578,72.20934,26
24228,69.033198,74.445016,150.93914,4,3,4,4,4,6,2,7,95.76796,90.00251,117.71735,2
24229,68.948778,74.514055,150.99805,2,6,3,4,5,5,3,5,110.603546,107.4047,114.70112,47
24230,69.116854,74.501475,151.05963,2,5,4,4,5,6,3,6,93.60569,106.08238,82.852066,41
24231,65.061673,74.530751,150.51564,5,5,3,5,5,3,3,6,96.31586,83.81261,84.33617,15
24232,65.038713,74.601924,150.51217,2,6,4,5,6,6,3,5,97.284775,109.00067,87.20044,41
24233,65.15177,74.578667,150.4836,5,5,2,6,6,3,4,5,81.02968,128.64145,91.75891,36
24234,65.002629,74.480407,150.5766,3,7,3,4,6,5,4,5,70.98191,89.58148,117.60853,8
24235,64.982153,74.589516,150.57178,2,4,4,5,4,4,2,6,91.60138,83.116425,89.21243,15
24236,65.145955,74.628956,150.52912,5,6,3,8,6,5,4,7,78.058586,106.189224,75.72972,22
24237,65.05054,74.457276,150.58658,1,6,3,5,6,5,4,6,82.13269,108.4557,109.11676,20
24238,65.13555,74.597619,150.57491,2,7,4,6,4,5,3,2,78.8948,105.4621,102.744675,20
24239,65.126323,74.473485,150.46023,3,6,4,4,6,6,3,6,112.32654,115.191925,115.09494,52
24240,65.090052,74.444867,150.49753,1,5,4,3,6,4,3,7,68.82861,79.62643,109.313614,18
24241,62.083216,74.564556,150.15837,1,7,3,4,5,5,3,5,65.853966,105.97974,114.6297,28
24242,62.083314,74.532651,150.13525,5,6,4,4,7,5,5,6,111.78394,110.72023,87.33196,43
24243,62.007897,74.538303,150.06665,4,6,2,5,5,3,4,5,82.80933,130.21536,76.63879,16
24244,62.182992,74.497071,150.24803,3,7,3,6,6,4,4,5,96.01503,73.691185,100.98129,3
24245,62.034216,74.581219,150.09935,3,8,3,4,6,5,4,5,59.301643,97.08892,96.571495,17
24246,62.053033,74.645275,150.20255,3,4,6,4,4,5,2,5,99.44851,126.39476,93.352036,7
24247,62.131296,74.473166,150.18504,3,7,5,5,7,7,5,6,91.00774,84.346634,73.88862,15
24248,62.11372,74.588678,150.06881,1,8,1,5,7,4,5,5,64.18619,75.668526,98.42204,18
24249,62.145492,74.630445,150.1702,4,6,5,4,5,5,4,1,112.727646,110.5128,81.51381,43
24250,62.14825,74.498353,150.12217,3,6,3,6,7,3,5,7,92.32205,86.93692,117.45526,44
24251,58.231252,74.631269,148.68939,4,5,4,6,5,5,3,6,79.00401,113.42132,77.88823,10
24252,58.138386,74.629307,148.63994,4,4,6,4,5,6,3,5,70.31762,111.071205,92.888535,36
24253,58.163209,74.64452,148.66674,2,7,5,4,6,5,5,4,63.623787,80.13829,98.885895,18
24254,58.217986,74.651633,148.74969,3,5,4,4,5,5,3,5,71.94597,82.2552,79.19128,26
24255,58.289487,74.577339,148.6982,1,5,3,4,6,6,4,5,83.36612,91.4874,119.93309,21
24256,58.283592,74.618944,148.70023,4,6,3,4,5,6,3,5,82.11488,93.88864,66.52437,35
24257,58.166201,74.671806,148.71278,2,6,5,3,6,4,3,5,103.09013,80.25901,85.30554,15
24258,58.18167,74.664551,148.72443,1,8,7,6,6,5,4,4,76.95004,121.37096,103.79243,36
24259,58.16982,74.560843,148.71711,2,4,3,3,5,4,3,7,94.05292,105.059265,89.626015,41
24260,58.26474,74.612977,148.76582,4,7,4,4,3,5,2,3,98.52898,96.08,83.8202,41
24261,55.491419,74.708352,146.34688,2,5,6,4,5,7,3,6,64.42891,98.76488,82.132126,27
24262,55.464261,74.693671,146.26008,3,7,4,5,7,4,5,6,77.90093,90.55307,93.54873,20
24263,55.470283,74.743029,146.37535,4,5,3,5,5,5,3,6,101.257385,103.13798,91.23067,56
24264,55.563595,74.763373,146.43011,3,6,4,5,7,5,5,7,82.84856,87.37655,69.93276,45
24265,55.515521,74.775181,146.27998,1,4,6,2,5,4,3,6,89.041595,129.10176,83.66959,10
24266,55.435186,74.744153,146.40862,1,6,5,5,7,5,4,7,104.62714,89.38885,113.67477,44
24267,55.4739,74.698704,146.37178,4,6,5,4,7,5,4,8,60.998493,102.779274,105.81493,17
24268,55.571223,74.64774,146.36194,2,5,2,4,4,5,3,4,55.2529,93.91686,95.4253,17
24269,55.475753,74.700721,146.39831,3,2,2,4,5,6,2,8,78.326195,99.84474,109.68177,20
24270,55.410909,74.646001,146.29792,4,5,3,6,6,5,3,7,87.36538,94.28267,119.25713,21
24271,52.751586,74.785435,144.00437,3,5,3,2,6,5,3,6,97.34039,106.082794,74.78031,41
24272,52.804632,74.821156,144.04882,1,5,3,4,5,5,3,7,107.16208,116.608475,88.72193,49
24273,52.806566,74.703648,144.06616,2,7,3,4,7,3,6,5,81.46706,76.18443,78.57512,26
24274,52.717656,74.723205,143.97799,2,7,4,4,7,4,5,6,95.70171,95.14827,111.51355,2
24275,52.724965,74.853515,144.00515,1,6,4,4,5,8,3,4,112.22675,107.86154,95.050415,37
24276,52.760394,74.689392,144.08175,3,4,4,5,5,6,2,7,71.82387,85.75774,74.22482,26
24277,52.672706,74.778844,144.01725,1,2,3,4,3,6,1,6,102.22551,102.77141,85.30524,41
24278,52.658252,74.710704,144.03466,3,3,3,4,4,5,2,7,88.28087,92.78883,77.69583,22
24279,52.659497,74.879838,144.0523,2,3,4,3,4,7,1,4,78.85324,116.73892,123.09012,39
24280,52.664454,74.758621,143.97854,4,6,4,4,5,5,3,7,83.33005,82.79286,115.00931,8
24281,48.899622,74.852148,142.53539,1,5,5,5,5,8,2,4,105.54035,127.19119,89.72081,49
24282,48.806335,74.754598,142.45703,2,4,6,4,5,4,2,7,73.377144,114.13703,114.71968,39
24283,48.812481,74.894372,142.53091,5,6,5,6,6,6,4,6,84.333115,122.34421,122.58061,39
24284,48.845515,74.827049,142.59149,1,6,4,2,6,4,4,6,69.351326,117.81417,119.49245,5
24285,48.849041,74.89736,142.55626,2,5,4,4,4,5,2,4,83.45747,99.75933,77.198875,22
24286,48.900664,74.919224,142.60717,5,6,3,7,6,5,4,6,70.09685,111.086205,99.522934,36
24287,48.843076,74.876007,142.48405,1,4,6,3,5,4,2,6,88.57868,67.42582,103.47222,11
24288,48.855317,74.81605,142.43669,1,6,5,4,5,5,3,6,86.42998,112.504654,105.226654,36
24289,48.887587,74.772987,142.45444,4,5,3,5,6,6,3,5,73.30742,81.60763,106.91,9
24290,48.810513,74.885404,142.51089,4,5,4,4,4,8,2,5,83.58609,127.03471,117.59948,39
24291,46.040477,74.907592,141.1855,2,6,1,6,6,3,4,6,64.930275,111.26837,118.19084,5
24292,46.027415,74.992858,141.08598,2,4,2,7,5,6,3,5,65.72526,114.455124,93.66582,19
24293,46.039932,74.858993,141.08858,4,3,3,6,4,5,1,5,86.55186,73.11435,87.54672,26
24294,45.988951,74.934355,141.20391,3,5,6,4,5,5,3,5,85.63522,127.48406,112.79195,39
24295,45.993713,74.906043,141.19986,3,5,4,3,5,7,3,6,56.146957,94.39824,96.77494,17
24296,45.97269,74.870101,141.25126,4,5,2,4,4,5,2,5,76.81095,75.20582,109.005394,9
24297,46.057467,74.903291,141.28446,5,6,2,6,7,5,5,8,89.188095,85.675125,76.7616,26
24298,46.12604,74.896114,141.21872,3,5,5,4,5,3,2,6,74.007805,111.93556,74.5027,10
24299,45.9721,74.902457,141.16128,1,3,5,3,4,6,1,5,105.465195,106.77713,78.42612,41
24300,46.043616,74.934843,141.14626,4,6,3,4,6,5,4,6,73.25434,75.29871,105.68962,9
24301,43.300644,74.984676,138.84299,1,5,5,3,5,8,3,6,68.26067,97.06486,122.47052,28
24302,43.359553,75.069282,138.84458,2,6,2,5,6,6,4,5,112.06305,97.43959,108.58821,37
24303,43.204269,75.075777,138.93473,2,4,5,4,5,5,3,7,57.677418,98.971214,92.31688,17
24304,43.243819,74.895027,138.80621,1,3,2,3,4,4,1,4,82.45025,78.54516,80.77797,26
24305,43.278442,75.062042,138.78902,2,5,3,4,4,6,2,6,57.90503,109.72391,115.2411,28
24306,43.363324,75.05621,138.84472,1,6,3,5,5,5,3,5,64.041695,88.17862,106.47482,18
24307,43.365323,75.001297,138.87946,2,6,3,5,7,6,4,6,85.1469,69.27621,104.67503,11
24308,43.348901,75.026686,138.85,3,4,2,3,6,5,4,7,101.82061,103.07866,69.529816,46
24309,43.257555,75.058622,138.81923,3,6,2,5,5,6,3,4,102.47852,117.44466,119.99298,25
24310,43.338102,74.927079,138.84876,5,4,6,6,6,5,3,7,81.77103,103.21453,82.846085,22
24311,39.567992,75.073028,136.38138,5,7,3,5,6,6,4,4,83.04226,119.10536,102.04614,36
24312,39.508177,75.105108,136.39497,2,4,5,4,4,3,2,6,88.82942,86.67456,121.11513,8
24313,39.604242,74.990543,136.33197,1,4,5,4,5,4,3,7,107.97917,116.96289,90.33354,7
24314,39.575646,74.996484,136.3994,1,5,6,4,4,5,2,5,92.219894,111.22847,70.973175,49
24315,39.524877,75.091169,136.43688,4,3,5,5,3,5,1,3,52.322903,103.44272,92.50276,17
24316,39.5305,75.161636,136.4472,2,5,3,4,6,4,3,8,77.95045,115.39646,84.06122,10
24317,39.485643,75.01811,136.30778,2,5,4,4,5,2,3,6,95.773964,123.45004,103.85291,7
24318,39.518234,75.006097,136.29306,1,4,4,5,4,5,2,4,63.02974,95.22564,90.35789,17
24319,39.633488,75.117714,136.39627,5,5,4,5,6,7,3,5,91.31105,76.05738,89.76108,15
24320,39.580874,75.107618,136.30513,2,7,3,5,7,6,5,6,62.64621,96.74522,80.2184,27
24321,36.828159,75.150111,134.03887,1,5,6,4,5,3,3,6,81.8718,117.907394,123.675064,39
24322,36.827396,75.085348,134.04229,2,4,4,3,3,5,1,3,80.40562,98.29571,126.22311,21
24323,36.870729,75.18591,134.08675,5,6,4,5,6,3,4,5,79.257286,114.1884,72.51054,10
24324,36.89565,75.125466,134.10018,1,6,4,4,6,7,4,5,114.38381,107.30576,90.90061,37
24325,36.795243,75.107902,134.05566,2,4,4,3,4,2,2,5,87.783646,77.895584,107.235916,9
24326,36.857992,75.177303,134.03913,4,4,4,7,4,4,2,4,80.35423,82.63305,116.73621,8
24327,36.745669,75.054161,134.0043,1,4,4,4,5,4,2,6,91.514786,89.82491,101.2276,3
24328,36.749745,75.119625,134.13451,2,4,4,3,4,3,2,5,102.87856,90.02333,123.53224,2
24329,36.828189,75.145525,134.04982,3,7,5,4,6,7,5,5,63.461098,110.082,112.932976,5
