umap, ,,Cluster_UMAP
13.549282,4.5814757,9.543132,90
12.510667,3.0974648,9.177557,60
13.16303,2.8853335,9.3329,60
13.3303585,2.863241,9.48445,60
13.779525,2.9961338,8.451815,106
13.33936,2.8336215,9.402213,60
13.146029,2.9828577,8.877812,60
12.4910965,3.1719134,9.277826,45
13.174913,2.9385195,9.0477705,60
12.961973,3.0232606,9.660851,33
13.159728,2.829189,9.291461,60
12.779155,2.9375098,9.001347,60
12.974328,2.9250283,9.39287,60
13.024774,2.9276779,9.1536255,60
13.280373,2.8399434,9.038473,60
12.943819,2.905944,9.062032,60
13.577842,4.604067,9.507365,90
12.675675,3.1254787,8.844411,60
12.908079,3.03388,8.827217,60
13.193935,2.8531127,9.151281,60
13.919301,3.3281295,8.705118,93
13.217524,2.8622048,9.078551,60
12.983404,2.9730732,8.83331,60
12.58085,3.1499562,8.832799,60
12.708834,3.03219,8.994671,60
13.488481,2.9961915,8.546299,60
13.161854,2.9110048,9.200763,60
12.637023,3.1946785,8.453015,79
13.422199,3.0122418,8.290644,79
13.5076065,2.864837,8.8232765,93
12.307422,3.2183192,9.054688,45
13.5693655,2.8578298,8.902045,93
13.557078,3.0167148,8.35595,106
13.208508,2.8944356,9.012739,60
13.43213,3.075674,8.3118925,79
12.840539,2.9985442,8.679727,60
12.666534,3.1143572,8.553785,60
13.453259,2.9138708,8.57319,60
12.898918,2.9045885,8.756639,60
13.001533,3.0581107,8.872516,60
13.567446,2.85406,8.612736,93
13.059095,3.0091195,8.991392,60
13.350839,2.9870903,8.549173,60
13.542532,2.8562927,8.684014,93
12.757444,3.012632,8.965115,60
13.043357,2.9641685,8.711805,60
13.368306,2.9801915,8.498762,79
12.774021,2.920737,8.857512,60
13.217369,2.9930816,8.454678,79
13.22944,3.0879726,8.545023,60
12.89911,2.9792604,8.771461,60
12.95876,3.055582,8.550529,60
12.899417,3.170659,8.5236025,60
13.360726,2.9436784,8.350958,79
12.834123,2.9305897,8.765332,60
13.587561,4.545225,9.459039,98
13.264659,3.0219586,8.48478,79
13.39297,2.8602188,8.527665,60
12.911547,3.033001,8.600221,60
13.191831,3.0675306,8.382688,79
12.676873,3.083604,8.693722,60
12.70416,3.1263459,8.610273,60
13.638843,2.881249,8.614348,93
12.430802,3.168646,8.68897,45
13.178234,3.1760666,8.043406,79
12.919346,3.0764992,8.568534,60
12.891117,3.1790726,8.181682,79
12.958722,2.920258,9.026536,60
13.050084,3.031301,8.432753,79
13.181594,2.9491794,8.833849,60
13.385983,2.9957528,8.388235,79
12.650547,3.2511249,8.432825,79
12.757894,3.1051254,8.468837,79
13.530393,4.537807,9.466244,98
12.727815,3.1703274,8.421133,79
13.731023,2.9095964,8.607836,93
13.698398,3.2257442,7.901603,106
12.358173,3.3250597,8.312869,72
12.750551,3.1576757,8.473111,79
12.511873,3.2844787,8.41294,79
13.038567,3.0613644,8.409852,79
12.868284,3.17308,8.281977,79
12.748225,3.3157096,8.12919,79
13.384237,2.9467409,8.43106,79
13.025327,3.027629,8.605981,60
13.074231,3.19256,8.043574,79
12.988083,3.2689393,8.12593,79
13.561067,4.571935,9.40566,98
12.692773,3.2442713,8.074714,79
12.869398,3.238437,8.080296,79
13.036533,3.3199615,7.946685,79
12.8521385,3.0573654,8.577843,60
12.907997,3.2254815,8.11225,79
12.756743,3.286147,8.06283,79
13.171796,2.947447,8.707899,60
13.441199,3.0512009,8.26318,79
12.9763565,3.069832,8.327548,79
12.963269,3.4929063,7.741119,79
12.915173,3.4622943,7.806578,79
12.886014,3.2160168,8.089692,79
13.028926,3.2591932,8.342559,79
13.147625,3.4059448,7.793189,79
13.134152,3.2043426,8.044743,79
13.0661,3.2221274,7.997021,79
12.945457,3.2757275,7.9821672,79
12.849548,3.4076064,7.943461,79
12.7844,3.2286775,8.1516075,79
13.139102,3.1636665,8.122299,79
13.466633,4.605539,9.346346,77
12.811324,3.3832707,7.907232,79
12.608823,3.1198149,8.462498,79
13.616836,3.294439,7.7794733,106
13.466838,4.5741243,9.310466,77
12.716291,3.3040354,8.099806,79
12.996299,3.4272904,7.8329477,79
13.764941,3.650974,7.4164977,94
13.192093,3.2362258,7.9953666,79
12.990964,3.2046225,8.056432,79
12.928232,3.530271,7.778233,80
13.220895,3.4277017,7.7356005,79
12.890459,3.3214715,8.040429,79
13.056867,3.2011225,8.105701,79
12.410702,3.5969632,7.9300847,53
13.213593,3.4375706,7.706911,79
13.328439,3.1919124,7.852535,79
12.866509,3.430489,7.923762,79
13.576311,4.5699863,9.488101,98
12.892364,3.4160724,7.9064307,79
13.302313,3.203766,8.019692,79
13.087551,3.1808965,8.121048,79
12.898148,3.3415732,7.99603,79
13.056908,3.4379432,7.7942004,79
13.084652,3.323844,7.932649,79
13.163484,3.5133276,7.6895175,80
12.487405,3.620855,7.8769593,53
13.184557,3.3165202,7.859659,79
13.053563,3.2625628,7.885312,79
13.207415,3.3054974,7.8325152,79
13.041798,3.8235998,7.495896,84
13.057507,3.2884588,7.8939257,79
12.880953,3.3538785,8.127119,79
13.043388,3.4981458,7.686771,79
12.31653,3.6248403,7.961569,53
13.365477,3.3593538,7.7721915,79
13.27289,4.0636616,7.214785,84
12.721133,3.4989717,7.862136,79
12.94451,3.7809966,7.5280757,80
12.626103,3.4921448,7.8871303,79
13.134403,3.4019513,7.8116164,79
13.555545,4.5306506,9.393309,98
12.472777,3.5739226,7.8994894,53
12.671411,3.6235437,7.7277107,80
13.565311,3.5548787,7.5029464,102
13.252957,3.9478362,7.343694,84
12.721858,3.637598,7.6901503,80
12.756327,3.5067735,7.8013687,80
13.03263,3.694112,7.547359,80
12.8231945,3.9092495,7.4034743,84
12.710253,3.8253129,7.5602984,80
12.754494,3.6921053,7.6980696,80
13.031474,3.4969535,7.6456413,79
12.949625,3.8072648,7.486848,84
13.658927,3.6809485,7.421795,94
13.08577,4.006383,7.307567,84
13.096822,3.6182854,7.650493,80
12.938195,4.004941,7.3696136,84
12.687429,3.5238032,7.821788,80
13.060905,3.5522602,7.614047,80
12.699944,3.763443,7.557319,80
12.508819,3.7685943,7.743703,80
13.759646,3.8286033,7.2344813,94
12.849737,3.4712896,7.8571696,79
13.974785,3.979769,7.112862,94
12.56209,3.839752,7.6235957,80
13.579769,3.805681,7.347221,94
13.494111,3.6494858,7.4393888,84
12.65792,3.979961,7.5511565,80
12.621428,3.9432354,7.522357,80
12.720925,3.6002228,7.7121754,80
13.836961,3.5377457,7.461459,94
13.282475,3.6014338,7.4721475,84
12.525211,3.889587,7.69905,80
14.209834,3.865364,7.272492,94
12.55057,3.8901095,7.680895,80
12.662052,3.9508162,7.5091434,80
13.215279,3.9055176,7.360431,84
13.743299,3.9748194,7.148372,94
13.46985,3.7782512,7.3834233,84
13.0651455,4.1283736,7.2774143,84
13.13806,3.4291818,7.740752,79
12.736769,3.853102,7.5489655,80
12.508076,3.947665,7.650189,80
13.127367,3.7698402,7.3976784,84
13.343694,4.3574805,7.0475183,84
13.318582,4.298735,7.059656,84
13.506065,4.479437,6.9728184,94
13.142673,3.6392753,7.565739,80
12.581856,4.2036858,7.469845,84
13.221973,3.9024334,7.329329,84
13.212385,4.094956,7.2261286,84
12.714819,3.928139,7.487822,84
13.652438,3.943199,7.2026772,94
12.751405,4.2310266,7.3138533,84
13.379786,4.156793,7.176118,84
13.372332,4.027226,7.1423855,84
12.620202,4.1040735,7.5125623,80
12.656691,4.229053,7.347902,84
13.153271,4.0832677,7.3254466,84
13.789547,4.3348737,6.952486,94
13.290898,4.6563487,6.9661746,74
13.383045,4.3198647,7.038376,84
13.221085,4.0615635,7.172417,84
13.241878,4.243299,7.1455665,84
13.738875,4.5287123,6.933318,95
13.01104,4.1552243,7.286715,84
13.626984,4.253887,7.028517,94
12.688187,4.0892677,7.4549217,84
13.459846,3.9854524,7.1163244,84
12.594805,4.170615,7.481285,84
12.511881,4.560227,7.3840365,74
13.537841,4.570792,9.457417,98
13.926712,4.0151443,7.1210794,94
13.494055,4.203756,7.0921483,84
13.643268,4.2896547,7.0744185,94
12.797877,4.4864526,7.2665358,84
13.624798,4.0636845,7.16151,94
13.297552,4.233731,7.0970583,84
12.810848,4.4123826,7.2685013,84
13.242954,4.1822486,7.1751347,84
13.687128,4.3820252,6.993015,94
13.525717,3.9292736,7.2159886,94
14.169201,4.3304515,6.9862905,94
12.917983,4.978615,7.103979,74
13.684087,4.498614,6.9116096,94
13.654794,4.407413,6.9867797,94
13.403352,4.227573,7.0710316,84
13.267349,4.785673,6.9966393,74
13.527778,4.3788075,7.0091567,94
13.775511,4.5131035,6.990909,95
13.420511,4.5560527,6.948895,74
13.572858,4.298617,6.9064775,94
13.426878,4.524484,7.044602,74
13.26631,4.949892,7.010853,74
13.552689,4.4445114,6.978335,94
13.648578,4.508473,7.023711,95
13.233278,4.29209,7.0262947,84
13.690852,4.420372,6.978196,94
12.832518,5.22062,7.1490507,74
13.454142,4.5695515,6.9765944,74
13.741861,4.9276924,6.9989977,95
13.57135,4.314219,6.983117,94
13.169573,4.5455384,7.1301584,74
13.209395,4.7448754,7.0495076,74
13.65866,4.237091,7.0891585,94
13.6704235,4.63845,6.907762,95
13.239365,4.9288793,7.073417,74
12.727803,4.341355,7.295283,84
13.49846,4.422187,6.9877934,84
13.124059,5.421943,7.1134996,74
13.382758,4.909387,6.9770937,74
13.42885,4.650153,7.00562,74
13.238561,4.5459085,7.0685806,74
13.547215,4.904646,6.9984374,95
13.344063,4.9720063,7.0195575,74
13.92339,4.579681,6.958433,95
13.064264,4.6101403,7.105942,74
13.682093,5.051732,6.95837,95
13.228583,5.03824,6.995077,74
13.779922,4.8212104,6.962562,95
13.8480425,4.9142094,6.8951087,95
13.460414,5.001958,6.9927797,74
13.056286,5.1856875,7.0871105,74
13.453807,4.9532547,7.0104437,74
13.587222,4.9788,6.999968,95
13.450295,5.2518053,6.997122,74
13.532346,5.129033,6.9699492,95
13.307973,4.807587,7.0127115,74
13.539896,4.942899,7.04154,95
13.432577,4.913641,7.0183506,74
13.068773,5.223342,7.0766125,74
13.543261,4.602744,9.468026,98
13.912449,4.9153695,6.8422966,95
13.456315,4.8913016,6.967077,74
13.490821,5.0588455,7.0089827,74
12.852545,5.0334444,7.172181,74
13.228797,5.259467,7.035618,74
13.743383,4.2785034,7.0080423,94
13.415296,5.154716,7.009742,74
13.34328,4.884502,7.007003,74
13.22048,4.881527,7.0744147,74
13.32975,5.1295834,6.970649,74
13.3467,4.981875,7.0307355,74
13.342125,5.2487173,6.9884205,74
13.121718,5.311125,7.0643477,74
13.108236,5.213583,6.997772,74
13.431667,5.1668563,7.0094666,74
13.499258,5.3420105,6.9449797,74
13.401867,5.357722,7.0292854,74
13.4813,5.3807855,7.004896,74
14.618812,4.6061673,7.07879,108
13.738078,4.5038877,6.964539,95
13.409469,5.287802,7.014744,74
13.504869,5.6591086,7.147667,73
13.465182,5.134234,6.975511,74
13.002285,5.4104924,7.041522,74
14.013535,4.699334,6.8970265,95
13.513164,5.3131814,6.8870673,95
13.653159,5.176223,6.9523087,95
13.074811,5.5154877,7.138462,46
13.552064,4.6078653,9.464027,98
13.224945,5.045267,6.956152,74
13.3546,5.441639,7.07107,74
13.193653,5.5126257,7.12863,46
13.272371,5.3473487,7.0729837,74
12.918736,5.575713,7.219683,46
13.66739,5.4091425,6.9960847,95
13.677568,5.3679304,6.975803,95
13.544547,5.144105,6.9925632,95
13.081554,5.488031,7.082872,74
13.398775,5.333151,7.0300174,74
14.189477,5.0844693,6.9192934,95
13.392027,4.7577167,6.998645,74
13.578347,5.478564,7.0217867,95
13.610553,5.605092,7.1200027,73
13.318866,5.5765147,7.0939918,46
13.733325,5.267726,6.9243383,95
13.286885,5.5599494,7.136405,46
13.448967,5.738619,7.150508,46
13.550822,5.3781033,7.0216417,95
13.713905,5.14486,7.0244174,95
13.891335,5.136821,6.9359846,95
13.731441,4.9280114,6.896104,95
13.938274,5.3728156,7.0060663,95
13.681924,4.913462,9.247526,98
13.352245,5.375485,7.028279,74
13.356385,5.6952252,7.127915,46
13.831976,5.546566,7.0690007,73
13.339196,5.3321614,6.990627,74
13.697386,5.253345,6.9741325,95
13.642562,5.8185697,7.1911817,73
13.936353,5.0500884,6.879818,95
13.557694,4.6157684,9.461062,98
13.797775,5.1919765,6.9410515,95
13.67254,5.215294,6.982769,95
13.814557,5.450805,7.0336733,95
13.968699,5.2168756,6.965506,95
13.868671,5.451052,7.018882,95
13.616138,5.6072984,7.091227,73
13.700111,5.500871,7.0432277,73
13.69595,5.555129,7.034716,73
13.612871,5.90946,7.24627,73
13.695369,5.794227,7.1968946,73
13.408363,5.7097874,7.136617,46
13.542036,5.766915,7.1675296,73
14.063872,5.481104,7.0524616,95
13.318791,5.4313097,7.025192,74
13.55873,4.622132,9.472,98
13.546685,4.6198387,9.419671,98
13.373645,5.4370074,7.0161543,74
13.74351,5.7296443,7.153369,73
13.82766,5.3615675,7.014213,95
13.933728,5.700964,7.147421,73
13.292392,5.678166,7.1252856,46
13.953589,5.7990437,7.1885657,73
14.1000185,5.345909,7.018793,95
14.242019,5.8367596,7.2343473,73
13.843102,5.8263803,7.2496004,73
13.556746,5.809223,7.192042,73
13.143636,5.5696535,7.1168804,46
13.656982,5.5483193,7.043293,73
13.805545,5.610893,7.116157,73
14.510612,5.3097334,7.4764113,108
13.5389385,4.67952,9.387284,98
14.797185,6.1998696,7.5326395,81
14.185005,5.7604394,7.2728558,73
13.3941765,5.936625,7.232883,46
13.481395,5.7785783,7.130567,46
13.785437,6.029219,7.322178,73
13.43207,5.9839745,7.335043,46
14.878178,5.8822885,7.4766808,100
14.465427,5.9654117,7.348531,73
13.524227,4.7620015,9.351246,98
14.477798,5.9545503,7.35858,73
13.921391,5.8232846,7.2367716,73
13.784964,6.331133,7.5749245,54
13.491592,4.9635653,9.295662,77
13.461519,6.187377,7.415963,46
14.567075,6.218064,7.595875,81
13.842391,6.0411997,7.3420424,73
13.570789,6.262099,7.5005717,54
13.8436985,5.7314463,7.186765,73
14.192371,6.147777,7.442825,73
14.673609,6.2540016,7.5605764,81
13.797921,5.937337,7.331335,73
14.201113,6.3981795,7.579575,54
14.218025,6.227028,7.534427,54
13.881398,5.897323,7.2497253,73
13.242386,5.747082,7.2543774,46
13.760747,5.7071385,7.1808558,73
13.987054,5.9827194,7.3075013,73
13.4959755,6.216643,7.4893637,46
14.047655,6.0040617,7.318179,73
14.15028,6.340096,7.5385847,54
13.653555,4.91091,9.254941,98
14.344835,6.173409,7.414773,73
13.689215,5.9377666,7.2827225,73
13.705175,6.6712966,7.7898655,50
14.956951,6.1234126,7.7007284,81
13.49292,5.891917,7.187197,46
13.051753,6.560046,7.8678093,40
14.566496,6.036592,7.445318,100
13.747714,6.6407537,7.770815,50
14.053638,6.2752333,7.506682,54
14.625019,6.086717,7.4431124,100
13.812569,6.7868233,7.8235235,50
14.299577,6.3119154,7.5943537,54
14.371023,6.3969564,7.6730475,54
13.745144,6.8123107,7.8852286,50
14.246815,6.3915515,7.6801424,54
13.556733,4.9196978,9.308386,98
13.619516,6.4924226,7.692562,54
13.64311,6.400248,7.545453,54
14.551545,5.844083,7.3696094,100
13.703687,6.5710287,7.734762,50
13.790356,5.682775,7.2019157,73
14.453827,6.729923,7.99597,50
14.08243,6.6438823,7.7351923,50
13.679701,6.963737,8.014229,50
15.523103,5.6121883,7.7363415,96
14.536501,6.106478,7.481564,100
13.11756,6.788084,8.197038,40
12.645895,6.739827,8.317079,40
14.10978,6.846128,7.9207873,50
14.566286,6.6491966,7.785172,85
14.585071,6.2293773,7.5662646,81
13.956921,6.7799587,7.9009647,50
14.159267,6.827131,7.877817,50
14.509318,6.666142,7.806147,85
14.825842,6.1289687,7.5435896,81
14.09015,6.380355,7.5823784,54
13.622721,6.1674366,7.8356767,54
14.752681,6.083533,7.4620686,100
12.839781,6.862639,8.175879,40
14.2846,6.399816,7.6137877,54
13.823274,6.8058667,7.945959,50
13.818573,6.5873775,7.8211045,50
14.007071,6.808094,8.217002,50
14.241803,6.7302065,7.8611712,50
14.17336,6.6065307,7.7230473,50
14.198025,6.962191,8.098225,50
14.677032,5.9954176,7.44946,100
13.731169,6.767314,7.862272,50
13.478471,6.49534,8.340001,49
14.192507,6.6627345,7.960758,50
13.97501,6.758535,7.8222427,50
14.154892,6.8087325,8.068025,50
14.143785,6.7927837,7.7976227,50
14.494066,6.1949553,8.329301,54
14.378544,6.537733,7.692245,50
13.848201,6.7312384,7.895972,50
14.198825,6.413214,7.695066,54
13.904255,6.8899846,7.979777,50
14.153624,6.730736,7.722081,50
13.554678,4.7758145,9.437254,98
14.184633,6.4622183,7.68254,54
14.005241,6.7140937,7.8360424,50
13.558136,4.7048163,9.385677,98
13.889008,6.8740506,8.049123,50
14.091459,6.2421093,7.662865,54
13.892952,6.797896,8.124276,50
14.3075485,6.5678415,7.6866674,50
14.1024,6.449744,7.9854684,54
14.00271,7.0296445,8.049309,50
14.20148,6.7754445,7.941914,50
13.463227,4.944984,9.200861,77
13.988743,6.8199034,8.074152,50
14.278354,6.9337215,7.9356804,50
14.189084,6.5078435,7.660847,50
14.3287,6.6905413,8.072823,50
13.884467,7.0106664,8.138926,50
14.348033,6.4544177,7.623111,54
14.220024,6.7088075,8.0215025,50
14.162572,6.941933,8.099912,50
14.291612,6.6480565,7.954487,50
14.059008,7.0119457,8.160681,50
14.319095,6.5818806,7.7671514,50
14.118028,6.959237,8.073174,50
13.961935,6.978014,8.082144,50
14.035031,6.5696054,8.362628,50
13.523996,4.9424148,9.150622,98
14.324154,6.7628446,7.9385347,50
13.549278,4.9376054,9.281861,98
14.217548,6.85625,7.970783,50
14.15833,6.717784,7.786969,50
13.960005,6.6214857,7.863791,50
13.952007,6.93824,8.048944,50
14.143893,6.8440456,7.931511,50
14.348114,6.8723736,7.9506598,50
13.499664,5.7805805,7.17228,46
14.0119705,6.533284,7.903385,50
14.269477,6.7080674,8.094474,50
14.19346,6.6867003,7.97155,50
14.633507,6.318919,8.20801,81
13.954971,6.9683466,8.059664,50
14.194952,7.084129,7.987485,50
14.08586,6.9739404,8.013985,50
13.909375,7.0011826,8.057407,50
14.095954,6.882199,8.028208,50
13.566908,4.8419375,9.292713,98
14.259619,6.6796527,7.941497,50
13.568746,6.903237,7.982287,50
14.026494,6.9267526,8.074419,50
13.563286,5.8169093,8.649703,89
14.317672,6.5907283,8.226974,50
14.517424,6.519312,8.031424,85
13.990021,7.0649886,8.032089,50
13.912302,7.0126457,8.137164,50
14.10962,6.929077,8.268298,50
14.041114,6.7924075,8.037426,50
13.984558,7.0909953,8.174718,50
14.05564,6.9019074,8.051184,50
13.73997,5.4835243,9.157584,98
14.138291,7.0099874,8.080273,50
14.02231,7.1012864,8.186988,50
14.470852,6.784499,8.020694,50
14.169924,6.9237776,8.300895,50
14.171289,7.231465,8.176425,50
14.014027,6.9652085,8.031547,50
14.12156,6.9860635,8.083819,50
14.660694,6.0541773,7.5788426,81
13.951227,6.800501,8.108262,50
14.144536,6.879066,8.059588,50
13.9414625,6.850204,8.911879,68
14.258587,6.8549914,7.996342,50
13.636964,6.2518325,8.302412,54
14.3448305,6.7269516,7.820821,50
14.205638,6.7705092,8.005084,50
13.933958,7.086509,8.275485,50
13.020025,7.0768695,8.687339,24
14.272623,6.6657934,7.7927136,50
14.179956,6.9663396,8.112846,50
13.932328,6.9592695,8.053226,50
14.477353,6.6313972,7.8833966,50
13.710555,6.8578243,8.549661,68
14.205655,6.9561276,8.223906,50
14.013301,6.986373,8.073533,50
14.236533,6.8846526,8.183221,50
14.477374,6.939319,8.178927,50
13.981706,7.001547,8.149689,50
14.300765,6.9451003,8.199575,50
14.225121,7.0398664,8.33578,50
14.18784,7.0577397,8.295547,50
14.159042,6.935372,8.051292,50
14.027945,7.087867,8.224417,50
14.111559,7.022274,7.939583,50
14.261355,6.8321595,7.982845,50
14.51453,6.9001837,8.630837,75
14.092194,6.9293165,8.209159,50
14.134621,6.919056,8.093425,50
13.95273,7.0615177,8.216873,50
14.068279,6.953592,8.132865,50
14.402526,6.8378754,7.9162316,50
14.412473,6.7839746,8.154843,50
14.31485,6.8890095,8.004273,50
15.511348,6.4713764,8.729066,101
14.216505,6.9422717,8.294603,50
14.123071,6.7535725,8.056732,50
14.061848,6.6503687,8.107817,50
14.014358,7.0523944,8.094046,50
13.946813,6.971752,8.099976,50
14.267204,6.8527536,8.405062,50
13.886869,7.042048,8.245549,50
14.606414,6.37145,8.745737,103
14.255802,6.8809056,8.050642,50
13.985977,6.936195,8.357789,50
14.173808,6.93417,8.146565,50
14.204485,6.8746257,7.9458,50
14.09273,7.042158,8.15162,50
14.824704,6.729798,9.726122,82
13.778915,5.481234,8.445263,-1
13.859755,6.705525,8.732114,68
13.427519,5.273415,9.085594,77
14.252816,6.8993716,8.653071,68
14.299073,7.030241,8.702204,68
14.209767,7.041759,8.249183,50
14.108844,6.8877115,8.214423,50
14.238895,6.8143463,8.115202,50
13.953713,6.786278,7.900074,50
14.093011,7.086252,8.3459015,50
14.732353,6.7696953,8.640002,75
14.074184,7.031805,8.043912,50
13.719579,5.3099484,9.183961,98
13.59155,4.804999,9.3398285,98
14.3925295,6.937101,8.433339,50
14.263105,6.8615885,8.628799,68
15.5442705,6.385824,9.020752,101
14.435572,6.9942384,8.360022,50
14.666819,6.8196993,8.781816,75
15.005738,6.596593,9.195422,75
13.946485,6.9168816,8.677488,68
14.746249,6.802181,8.463219,85
14.060561,6.7105703,8.346264,50
14.484858,6.9141326,8.742969,68
14.266081,6.9922543,8.491122,50
14.422396,6.9031296,8.514337,68
14.172983,6.951847,8.621673,68
14.090613,6.6262517,8.982387,68
14.520606,6.8458385,9.48351,75
13.59039,5.195046,9.19144,98
14.539104,6.8391213,9.334253,75
15.681544,6.2665834,8.711953,101
14.450422,6.8896813,8.722843,68
14.519719,6.679233,9.940172,82
15.020082,6.626075,9.528464,82
14.759994,6.7713175,9.379785,75
14.627626,6.565906,9.079144,75
14.680624,6.7514305,9.554107,82
15.394025,6.465734,9.293187,103
14.606484,6.844367,9.546671,82
14.410633,6.902484,8.651021,68
15.467683,6.4818006,9.162336,103
13.715884,5.6417284,9.259149,89
14.505547,6.9296837,9.224251,75
15.119368,6.555536,9.6435,82
14.950375,6.2345414,9.918523,91
14.3638315,6.8863354,9.7249155,51
14.37632,7.0061207,8.369061,50
15.756243,6.1590605,9.126028,101
14.562276,6.8728824,9.643741,82
14.326803,6.894443,9.052785,68
13.605604,4.810591,9.314381,98
15.203915,6.590668,9.198552,75
15.309301,6.494764,9.300575,103
14.515797,6.2628007,10.360145,91
14.964136,6.716759,9.616363,82
15.879875,6.1471825,9.40603,101
14.857847,6.669979,9.701648,82
14.799952,6.727976,9.750939,82
14.751594,6.7961154,9.507189,82
15.265716,6.53507,9.405262,75
14.867934,5.3938127,9.1599455,109
14.677854,6.862083,9.587918,82
15.458802,6.2848043,9.484474,103
14.511205,6.806509,9.582987,82
13.784669,5.330062,9.349524,98
14.729322,6.693095,9.955,82
14.77951,6.771017,9.381863,75
15.0945215,6.547624,9.714089,82
14.640368,6.751521,9.667016,82
13.611051,4.9166017,9.313881,98
14.689277,6.772879,9.7343445,82
14.852635,6.667609,9.942699,82
14.900203,6.479294,10.173234,91
15.299067,6.567119,9.212101,75
14.6867075,6.7542067,9.585929,82
14.983689,6.663209,9.762653,82
14.904955,6.641957,9.974129,82
14.767065,6.7372108,9.91499,82
15.09557,6.5217657,9.116092,75
14.587421,6.725081,9.972837,82
14.796981,6.751603,9.677344,82
14.992668,6.5810513,9.845007,82
15.012805,6.483785,10.125288,91
15.272023,6.3106976,10.01032,91
15.326677,6.404237,9.810588,91
15.094701,6.5977325,9.733356,82
14.982478,6.5606036,9.950514,82
13.585403,4.809888,9.309862,98
15.196136,6.495851,9.8322735,91
14.763815,6.569326,10.205209,82
14.8685665,6.625679,10.033597,82
14.9976225,6.591474,10.006094,82
15.150893,6.4512653,10.091765,91
15.396246,6.11825,10.055597,91
15.29515,6.3367505,9.943608,91
15.315963,6.3757625,10.013016,91
15.057334,6.6241975,9.780138,82
14.836185,6.5537777,9.992328,82
14.674923,6.7769637,9.962493,82
15.48632,6.270606,9.760165,91
14.837087,6.725932,9.805024,82
15.199806,6.4102445,9.905494,91
14.863895,6.478849,9.93452,91
15.085229,6.4884486,9.996838,91
15.3184805,6.2321777,10.058717,91
14.950953,6.6005087,9.892355,82
15.095483,6.3036127,10.2788925,91
14.848463,6.59975,10.087083,82
15.312225,6.411778,9.859936,91
14.852449,6.5691137,10.103573,82
14.943487,6.58467,10.090788,82
13.587355,4.821567,9.379031,98
14.833018,6.389846,10.351121,91
15.386275,6.421526,9.603992,91
15.225546,6.362077,10.204236,91
14.85567,6.354978,10.0296135,91
15.43048,6.1937714,10.029606,91
14.766452,6.379366,10.465969,91
15.032029,6.0571055,10.523961,87
14.597839,6.207638,10.750316,87
15.208709,6.231643,10.255358,91
14.871558,6.4374475,10.276867,91
13.819001,5.3210044,9.199833,98
14.8793745,6.2396603,10.541109,87
15.159702,6.298985,10.28611,91
14.808817,6.5072308,10.200133,82
14.681187,6.4869676,10.386829,91
15.199349,6.1093554,10.473967,91
14.574058,6.4352593,10.530436,87
15.134895,6.1839104,10.41694,91
15.410887,6.105054,10.197155,91
14.55502,6.3814487,10.024249,91
14.797204,6.32476,10.561379,87
13.589958,4.8764925,9.315183,98
13.673517,5.347983,9.2295685,98
14.6829815,6.5695653,10.2203865,82
14.723593,6.2376256,10.631186,87
14.976528,6.28664,10.431038,91
14.51297,6.512376,10.4903145,82
15.086507,6.1442647,10.436075,91
14.818213,6.4549174,10.399131,91
15.228608,6.05831,10.440327,91
15.038758,6.386418,10.237192,91
15.353823,6.0328674,10.288955,91
13.573478,4.850193,9.310148,98
14.952306,6.2838254,10.385381,91
14.871701,6.4063067,10.388703,91
14.938725,5.827841,10.895713,87
15.236525,6.1525316,10.227221,91
14.828595,6.255113,10.594331,87
14.698874,6.2823744,10.6240635,87
15.036234,6.0974145,10.544915,87
14.936575,6.2961116,10.4752,91
15.013539,6.350121,10.27536,91
15.014714,6.1639595,10.476455,91
14.627797,6.1717334,10.815307,87
14.981739,6.252542,10.465275,91
15.135943,5.825995,10.701742,87
15.0818405,5.9388814,10.577536,87
15.123894,5.7973804,10.762209,87
14.811008,6.2449455,10.584738,87
15.360039,5.974373,10.453516,91
15.216165,5.8754582,10.632364,87
15.040642,6.043103,10.591309,87
14.906621,6.036751,10.738275,87
14.991942,6.1896863,10.514268,87
14.800377,6.2369676,10.584143,87
15.369321,6.0476403,10.35845,91
14.881372,6.2037454,10.54518,87
15.13435,6.098936,10.428613,91
14.860327,6.086045,10.758905,87
14.699372,6.000169,10.90875,87
15.409645,5.71001,10.549968,87
14.470444,5.9678073,11.018886,41
15.255019,5.9525666,10.52867,87
14.876162,6.301178,10.485692,91
15.329785,5.6355796,10.67632,87
14.712114,6.0857415,10.8303,87
13.591126,4.8585935,9.323245,98
14.759607,5.9856434,10.795757,87
14.878639,6.0152507,10.712831,87
15.115587,5.602967,10.881436,87
14.597076,6.11539,10.885758,87
14.896097,5.9095006,10.863886,87
14.871634,5.7349463,10.976297,87
15.085628,6.1070175,10.534071,87
14.69249,5.992579,10.860985,87
15.282456,6.06795,10.356739,91
15.164634,5.901283,10.615017,87
14.81126,5.866018,10.87516,87
14.919468,5.8287973,10.882055,87
14.959779,5.6047926,10.959541,87
14.576044,5.811172,11.126167,87
14.500104,5.8887134,11.068,87
15.171404,5.7395554,10.764833,87
15.198237,5.5183544,10.713855,87
13.592147,4.869725,9.311705,98
13.608437,4.918084,9.371584,98
15.084288,5.4182153,10.95607,70
14.972859,5.7695875,10.877848,87
15.298432,5.316025,10.820673,70
