umap, ,,UMAPClustering
73.95056,-61.230576,149.31116,65
74.26749,-66.437775,154.63919,45
70.32825,-70.88029,159.37912,89
72.77977,-70.7316,155.41216,89
72.7785,-67.25969,153.46768,45
73.40993,-66.90794,156.43741,45
75.62998,-61.883015,164.59125,45
74.68324,-65.385124,155.67633,45
72.48068,-63.502808,158.93275,45
63.533348,-65.30655,159.40921,21
74.07086,-62.916187,159.98877,45
70.97944,-68.35336,163.62823,45
70.059616,-74.76494,160.0772,89
74.96152,-64.967026,155.35432,45
66.09316,-76.47533,159.24768,73
71.640236,-70.68236,159.12914,89
68.90546,-73.289764,147.5134,86
74.16586,-62.49063,159.5059,45
73.11322,-68.74244,161.28079,45
73.07769,-66.56755,156.08582,45
71.56831,-69.12231,159.57475,45
75.918076,-62.510292,156.56432,45
68.04471,-76.36406,159.31296,73
63.53216,-78.88052,165.08553,73
66.876686,-75.77071,155.15527,73
67.93963,-73.01753,165.20392,73
68.3871,-69.25124,154.99927,21
77.24722,-57.359985,160.51517,45
74.19918,-61.623558,160.73041,45
59.713814,-79.79053,150.35205,73
78.141556,-54.709656,167.62444,45
72.35086,-67.676636,156.73607,45
79.434525,-51.134216,148.34653,65
70.820786,-64.48424,157.47025,45
71.95786,-67.97681,156.91855,45
20.637413,-53.18543,150.58238,15
77.99457,-55.31153,155.07964,45
67.09916,-72.60576,168.35829,73
73.94818,-64.719215,162.22838,45
71.38334,-67.27166,157.39609,45
69.24185,-71.30242,163.85754,73
66.97167,-70.31541,166.03238,73
72.211555,-69.96092,157.6977,45
64.921455,-73.87067,153.09856,73
71.818054,-65.83647,170.56795,67
75.410645,-64.430244,157.80542,45
60.113407,-82.430786,162.24463,73
76.1374,-57.995373,160.47621,45
64.90428,-76.179535,156.93678,73
75.62931,-58.180023,152.86769,45
76.172516,-60.417244,159.76724,45
69.99565,-68.346016,162.32858,21
72.40471,-66.39395,164.23195,45
75.84874,-62.236,161.99857,45
73.170006,-64.07703,164.82042,45
65.08632,-76.109985,163.43237,73
71.64443,-66.87563,166.96689,45
70.64598,-68.25068,165.80798,45
72.632614,-68.271774,164.71255,45
72.70679,-63.849167,161.04135,45
72.36135,-65.66495,173.15137,67
66.44031,-71.060394,168.26286,73
17.664362,-30.668783,149.74124,35
67.73251,-75.11862,160.07513,73
74.31943,-63.527893,163.41896,45
66.5606,-75.9052,157.77295,73
71.13576,-64.55148,165.27274,45
70.09643,-69.41398,168.24078,45
67.255295,-64.74158,176.28879,48
70.50428,-69.07591,166.98975,45
71.21524,-64.370514,169.23267,45
68.05025,-71.61862,168.1701,73
69.13453,-69.84157,166.60524,21
70.73612,-67.96991,164.01643,45
70.66037,-67.61866,165.2103,45
73.90945,-62.765198,159.15643,45
69.52672,-69.8553,166.0721,21
66.43861,-65.69464,174.67847,48
7.5980096,-50.457382,149.38829,91
73.1223,-64.31885,164.37141,45
62.237785,-77.63207,168.0745,73
70.34287,-68.39765,167.14719,45
66.438324,-72.21909,171.65163,90
44.93924,-56.447372,181.25754,13
73.88475,-62.72966,165.07895,45
64.76134,-78.22452,164.16269,73
69.34549,-69.68587,163.4175,21
71.675354,-63.42643,170.16531,67
73.52222,-65.14075,168.12854,45
71.08542,-64.02507,173.45705,67
57.87175,-73.071945,180.34242,90
72.60245,-59.47493,169.19664,45
71.880424,-66.11022,166.47253,45
70.20499,-68.53339,167.96815,45
71.466606,-60.917706,174.2734,67
63.874317,-77.79718,164.45793,73
68.22008,-71.66927,172.85011,90
66.54202,-71.28912,169.15886,73
69.54257,-71.268135,166.40073,73
65.72239,-71.30519,172.23758,90
63.73325,-61.78306,174.76987,48
61.78083,-69.04665,178.22003,48
67.56937,-64.16911,174.48135,48
68.40858,-64.732834,175.93561,48
54.21995,-41.370884,181.18547,22
64.02092,-69.61987,177.32588,48
59.13571,-76.07181,170.89032,90
68.104065,-60.49566,180.79288,48
72.85598,-61.785847,170.57314,67
65.2915,-74.042496,167.0257,73
67.31523,-67.61558,174.6414,48
69.11595,-64.06868,175.55472,48
64.850815,-69.54288,173.85391,48
62.326073,-66.23245,180.61057,48
58.102493,-65.29167,183.11201,48
70.06427,-65.197556,169.2177,45
69.016556,-67.61571,172.57681,48
67.52562,-74.10388,162.84315,73
70.03555,-66.51794,173.94238,67
65.03642,-68.92462,175.64825,48
69.99507,-61.535667,173.75642,48
59.855843,-81.29653,163.61275,73
72.52756,-57.539368,174.09172,67
68.56281,-66.49285,173.47763,48
65.72438,-65.49073,176.04338,48
63.14003,-74.59748,170.79439,90
66.373764,-61.283463,180.24417,48
70.395996,-64.96308,176.89613,67
64.26875,-64.887985,178.72328,48
69.80645,-60.80941,173.42477,48
69.39099,-62.535152,178.00626,48
68.44021,-66.768845,170.69113,48
62.040115,-66.44594,180.77376,48
59.035248,-64.12182,185.38815,48
62.6045,-59.594784,143.18394,42
66.06044,-63.18857,177.2361,48
66.82771,-68.55401,174.31345,48
66.29119,-65.87363,177.59947,48
54.694714,-74.959076,183.10388,90
71.00232,-63.803844,175.51436,67
65.89556,-66.29694,177.17043,48
64.90769,-62.076675,181.04294,48
70.3675,-64.75443,175.52931,67
61.239388,-62.104126,185.00519,48
64.60385,-59.611794,182.5897,48
62.858032,-76.72275,170.4603,90
67.952614,-62.58703,177.79446,48
63.319344,-58.335876,184.34938,48
56.61613,-66.72247,181.07614,48
64.96862,-66.795815,174.97357,48
57.88572,-66.76585,182.78577,48
61.116085,-58.83907,186.03464,48
55.451584,-62.508514,187.28004,48
62.51509,-61.035496,185.20837,48
49.584473,-62.13551,191.55428,81
61.556564,-65.82989,181.70854,48
64.36224,-64.512405,178.15472,48
66.71189,-59.44777,180.4903,48
64.274704,-59.863,182.92163,48
54.914433,-71.11943,179.97723,90
62.212593,-58.280174,186.1818,48
61.420673,-62.450424,184.98094,48
54.838875,-70.13975,182.46634,90
58.37892,-65.59791,185.48026,48
58.686962,-69.51752,182.16194,48
64.83487,-61.84445,180.81732,48
60.73721,-53.92815,188.38441,48
65.340546,-58.765244,183.40625,48
57.31358,-63.4321,185.99347,48
57.725224,-65.53657,181.287,48
65.83478,-63.703728,178.04979,48
59.52251,-59.97812,187.24069,48
69.84998,-64.00623,175.7782,48
53.881363,-68.92242,184.77408,48
61.20699,-68.91427,179.81871,48
41.27674,-72.683876,180.5964,88
52.51566,-66.14943,188.18633,48
66.82995,-56.364662,182.15837,48
52.54344,-68.22467,186.26802,48
57.78769,-63.860283,186.13763,48
63.597927,-64.23079,180.85455,48
60.221554,-59.668232,186.05911,48
55.817684,-64.324425,186.07367,48
66.68711,-57.337822,181.13104,48
70.8318,-47.30411,182.43192,38
54.519043,-64.99559,188.30258,48
67.39396,-53.528618,182.10928,48
62.776485,-64.59985,180.50447,48
61.255432,-62.96084,186.09627,48
52.782875,-64.151566,188.36472,48
58.785706,-61.34366,187.73877,48
59.758728,-59.254475,188.16331,48
58.87683,-62.552322,186.09738,48
58.43765,-61.695755,180.19188,48
59.35569,-59.659725,190.38083,70
59.61801,-57.78133,187.33629,48
61.97294,-57.298492,185.65662,48
55.652466,-63.593178,187.88202,48
54.135227,-65.97369,186.87164,48
59.783043,-62.501564,187.36414,48
60.19551,-67.29109,179.80913,48
58.947205,-58.09754,189.24838,48
59.119453,-57.9953,188.8048,48
51.108627,-63.6419,190.35585,70
55.901943,-62.990337,188.56091,48
62.853264,-60.28065,184.25185,48
53.371216,-58.563126,189.03992,48
57.782345,-59.923115,189.10687,48
63.28043,-41.277847,178.50816,22
58.63781,-58.069477,188.08183,48
52.57306,-65.70863,191.06796,70
55.845722,-53.205647,193.77856,70
59.741463,-50.774284,189.48196,48
50.831486,-58.7614,192.23834,70
32.18777,-45.821915,159.77155,36
51.20253,-55.69927,193.2356,70
61.566856,-54.65511,187.97327,48
55.492172,-62.16606,189.29144,48
62.0227,-60.406845,184.19846,48
51.19664,-65.638374,189.36017,48
56.390297,-59.234413,188.73035,48
53.664646,-58.860596,190.74403,70
54.805073,-60.28393,192.15227,70
62.19871,-59.306633,185.67279,48
54.076637,-57.14022,191.44395,70
49.936287,-60.41511,192.09563,81
59.635864,-52.319065,189.43391,48
58.24636,-64.35676,184.97806,48
50.443645,-51.587082,193.78105,70
51.233765,-66.62499,190.43903,70
53.29669,-59.62852,189.81812,48
51.432987,-51.574093,193.01079,70
58.64204,-57.25883,190.52406,70
52.199684,-56.73767,190.24872,70
53.05048,-64.569695,187.33755,48
49.15468,-63.148727,191.26924,81
51.6373,-60.60467,189.98105,48
46.292072,-62.31194,191.89935,81
49.531647,-59.639374,191.93709,81
59.50376,-21.053114,184.06343,19
53.781223,-55.980385,191.61002,70
51.823044,-50.44208,190.44157,70
57.36238,-58.74888,189.59113,48
44.68541,-59.842773,192.73705,81
50.92018,-59.838787,190.69513,70
56.19604,-54.921833,191.63452,70
45.218884,-63.267296,193.04388,81
50.26159,-57.464462,193.03537,70
45.784435,-54.929024,194.29657,81
57.1717,-61.642784,188.52028,48
52.44963,-53.53848,193.48117,70
46.56275,-66.45364,190.48235,81
48.18435,-56.810753,191.9375,81
55.787796,-52.66858,192.22427,70
50.478973,-59.351727,191.75104,70
49.821163,-60.120224,191.63094,81
50.19375,-62.302193,189.43306,48
43.290474,-56.946945,196.01663,81
47.016197,-59.28885,193.3026,81
45.626823,-47.384666,195.50743,69
46.510242,-57.53325,193.85666,81
45.377876,-45.731636,195.51843,69
43.780025,-53.014748,195.44476,81
51.930294,-41.589413,192.9936,54
48.10369,-54.604393,195.17194,81
43.411232,-49.12198,163.96371,36
50.70726,-53.713337,194.02948,70
37.540096,-57.60435,195.40047,81
51.480408,-49.95555,193.30446,54
50.792526,-57.960716,192.18304,70
46.755096,-51.01078,194.5797,81
28.307991,-28.152086,161.34108,25
45.298977,-50.645172,192.97113,81
43.682823,-49.600178,195.40872,69
49.258286,-51.69078,193.13998,81
47.637527,-51.010784,193.25497,81
28.81314,-37.40031,150.98824,18
46.539196,-54.925232,194.06273,81
44.56854,-48.128452,194.3536,69
45.5614,-59.726826,193.78632,81
44.616554,-55.237232,194.00308,81
47.231983,-50.79155,194.67003,81
45.568844,-49.462746,195.28268,69
42.882812,-47.467747,196.02715,69
47.439255,-45.42692,194.28986,69
50.647263,-44.4741,193.98364,54
30.101587,-41.995586,192.87381,69
45.854126,-52.075195,195.32686,81
45.094963,-57.162292,193.54538,81
48.041527,-51.465,194.61916,81
47.780033,-43.673588,194.99803,69
50.076214,-46.956406,192.0163,54
35.258175,-55.378357,196.68884,81
48.626442,-54.019985,193.79865,81
34.13011,-68.65663,192.07397,81
54.152016,-47.363224,192.37366,54
51.23224,-48.936646,194.38708,54
42.643997,-56.70775,194.34859,81
43.427162,-53.20065,195.82152,81
44.68242,-55.567818,195.82304,81
47.206196,-48.799576,193.94156,69
42.16121,-41.024887,196.69206,69
42.120026,-50.732925,194.15353,81
46.042553,-32.929596,193.24843,69
37.500378,-38.428608,195.65193,69
39.332397,-48.952812,196.34375,69
35.473076,-53.457226,197.35199,81
40.99438,-48.474136,196.50427,69
44.201412,-45.36571,196.2248,69
44.731335,-53.337917,195.94693,81
38.148483,-52.586006,196.4935,81
47.90228,-46.614914,194.45169,69
47.185104,-47.252506,195.3313,69
41.14495,-43.33972,196.64613,69
35.87861,-44.059486,195.0983,69
37.092087,-47.655903,196.2358,69
41.375103,-49.68523,195.74806,69
45.718697,-43.794266,195.07957,69
44.523018,-48.353466,196.03331,69
50.664276,-42.18762,194.71875,54
41.87149,-54.41553,196.5396,81
39.812893,-49.55182,196.94543,69
37.179188,-51.591053,196.16212,81
33.866085,-54.54225,195.41019,81
32.475384,-41.6195,195.5657,69
33.207428,-49.886375,196.62192,69
48.75484,-28.915936,186.44438,27
33.82139,-45.82551,195.72466,69
43.218124,-51.828682,196.2378,81
34.1246,-42.01864,196.2218,69
32.57545,-50.959732,195.84273,81
28.251,-42.467327,193.49327,92
42.123314,-40.87905,193.62016,69
44.61606,-34.410862,195.51385,69
34.5577,-49.102966,195.56953,69
37.825226,-52.8706,196.41977,81
37.153973,-48.05658,194.67374,69
30.810028,-42.322014,194.70395,69
43.96875,-41.670185,193.37502,69
35.285076,-44.47764,196.53778,69
34.170933,-46.02167,197.08281,69
34.4358,-47.818027,194.27893,69
30.127876,-38.099323,195.75293,69
26.747828,-41.827663,195.41556,92
29.420937,-43.792423,195.38141,92
33.515602,-46.93781,196.50688,69
35.51331,-45.47164,196.76231,69
39.20315,-50.259293,194.8506,81
23.585808,-45.82612,195.25247,92
28.797777,-50.92991,195.54445,96
32.210396,-37.17829,196.14143,69
29.259933,-26.95512,192.84445,75
27.788967,-34.753,194.82368,92
26.565178,-45.39467,193.49013,92
27.728292,-35.554916,193.83649,92
33.097477,-48.28479,196.1362,69
34.4374,-46.01267,196.35785,69
17.23244,-35.26574,190.2486,92
31.008526,-46.0265,195.874,69
40.227303,-44.849922,196.59235,69
31.971115,-43.26268,195.08131,69
30.174767,-42.38884,195.36288,69
32.636078,-41.396137,195.59027,69
30.78487,-23.807814,189.6846,27
30.925083,-35.2302,196.11803,69
28.367159,-39.53508,194.02548,92
33.708645,-41.127563,195.22758,69
29.143314,-39.38496,195.55336,92
31.939726,-35.120968,193.45169,69
30.921564,-38.202263,193.43677,69
26.181078,-37.596462,194.40024,92
33.30907,-34.92199,193.89961,69
25.207264,-46.065044,190.05368,92
44.510574,-41.88674,189.58107,30
34.005104,-29.021236,191.49954,59
26.680447,-40.96214,195.5494,92
37.25561,-42.796448,194.39963,69
26.67683,-35.828434,193.02979,92
23.419504,-41.7251,193.96101,92
19.200817,-36.99382,194.73053,92
26.668882,-28.808395,192.56995,75
25.417114,-35.063232,194.04036,92
26.54828,-29.841896,191.97234,75
14.476004,-47.940525,191.70866,92
25.24025,-36.642315,193.82774,92
34.906174,-34.83836,194.30542,69
31.752468,-33.19237,193.31361,69
29.433691,-35.03464,194.06107,92
25.213627,-40.606087,195.34268,92
22.296524,-44.134083,193.7287,92
47.969685,-18.731705,175.50322,27
21.754877,-48.53408,193.03679,92
22.169678,-48.978077,192.31316,92
25.98444,-43.27152,195.93346,92
31.39169,-32.998917,194.5568,69
26.203154,-35.34064,195.27083,92
25.56699,-32.926327,194.58875,92
34.089745,-30.586113,194.96497,69
18.256361,-36.304268,192.8901,92
28.607252,-25.024147,191.9741,75
32.47841,-45.85604,195.99785,69
25.789186,-28.032887,190.21364,75
24.237297,-29.35211,192.26569,75
20.62936,-32.672947,193.16086,92
28.479172,-28.904537,193.99649,75
23.215328,-36.337894,193.06424,92
26.538713,-33.76946,194.47333,92
23.080885,-26.489666,190.68475,75
22.169277,-29.623436,191.0155,75
26.063568,-34.068607,196.14668,92
25.806913,-31.709877,192.42361,92
24.752201,-22.401659,189.28116,40
21.441963,-41.74626,192.7176,92
24.568031,-35.50479,192.67157,92
26.969774,-38.283684,195.63806,92
15.671568,-22.186491,184.76367,40
29.05246,-31.838326,193.15916,92
31.262768,-37.82758,195.04773,69
19.220293,-32.06613,190.42616,92
29.937193,-30.774496,193.88277,92
25.203192,-29.047577,192.29831,75
27.325691,-25.061485,190.44196,75
21.277138,-29.786732,190.50528,75
26.068995,-29.248337,193.64287,75
18.371521,-31.030827,189.93741,53
19.273874,-42.008705,192.07239,92
14.500589,-33.23623,188.90482,53
22.242844,-27.547113,189.66684,40
9.226681,-37.174587,186.33804,87
19.10652,-37.333664,192.76949,92
18.61829,-19.831947,182.22528,40
23.159187,-29.888378,192.41455,75
18.729004,-31.508656,187.30707,53
18.12951,-24.290459,187.78052,40
18.630049,-27.253185,188.05923,40
19.931847,-19.85152,184.95978,40
16.868662,-30.128567,188.08655,53
18.982159,-34.36071,191.81445,92
23.4444,-30.569687,190.27956,92
17.53848,-27.994745,187.7067,40
12.0089035,-25.365808,185.20013,40
19.070389,-21.804438,184.83757,40
18.141497,-27.84351,189.09796,40
20.748472,-35.63331,192.12317,92
20.28682,-28.10427,189.48175,40
17.751404,-27.338158,188.54596,40
25.814974,-19.564682,188.66457,40
15.336813,-32.18724,187.9791,53
11.738459,-34.172016,186.91608,53
22.022831,-27.69451,190.21333,75
6.637607,-21.233723,174.7686,76
16.840645,-25.124832,185.84778,40
9.112393,-28.100006,181.9772,76
15.597027,-30.537722,188.17903,53
22.076355,-22.30854,188.43042,40
16.046173,-25.538197,187.38327,40
16.624882,-48.936802,194.0757,92
11.884913,-26.417233,183.54556,40
17.584435,-29.053635,189.83293,40
13.87892,-30.342558,188.14566,53
11.460519,-29.34359,186.90762,40
11.725018,-23.91483,182.18802,40
10.094033,-27.773312,183.89975,40
12.700281,-22.406006,181.96107,40
14.491638,-27.75624,186.55852,40
15.276885,-28.411768,188.0965,40
9.501969,-28.576002,183.76357,76
20.719437,-26.84395,189.63303,40
9.025141,-32.478134,185.58926,87
12.2516,-24.73397,184.35117,40
13.080162,-30.127098,186.6943,53
1.451024,-29.58675,175.87395,76
12.912637,-23.66287,182.74239,40
10.308639,-24.3418,180.50833,40
9.426135,-20.533998,178.80751,76
11.947657,-26.241554,184.3828,40
14.629392,-22.113066,183.91669,40
14.988398,-21.356552,183.96654,40
12.666199,-21.108263,178.95105,40
5.8186536,-20.412998,174.4798,76
9.017214,-22.393135,179.3212,76
7.3538136,-25.509302,180.51598,76
7.106938,-29.224808,183.80751,76
8.360259,-28.386822,182.76506,76
3.4850078,-29.300005,179.82654,76
8.998314,-27.122814,181.68257,76
18.75903,-18.987705,184.71437,40
31.03146,-29.974127,158.45547,10
11.916586,-28.356121,176.62209,40
17.170774,-22.182158,185.62149,40
60.3726,-52.305397,153.58006,21
14.47256,-22.001297,182.64992,40
16.588223,-18.733356,181.67715,40
12.117517,-19.1237,178.7428,40
12.112093,-19.14205,179.44405,40
12.951973,-25.330904,180.29855,40
6.9500346,-26.365728,179.52771,76
10.679059,-19.858225,178.91817,40
12.861279,-25.153873,182.2829,40
11.474128,-20.70628,182.07501,40
4.9542084,-25.402605,176.86446,76
11.999805,-18.443493,178.66852,40
7.5066776,-23.632505,180.65901,76
12.807161,-20.72248,177.12952,40
11.477675,-24.216774,184.3028,40
9.606048,-25.97985,183.26448,76
3.7550397,-29.43019,175.58478,76
10.545354,-22.266218,180.39305,40
7.6033735,-20.371168,176.36192,76
10.179621,-20.685923,179.12086,40
43.25907,-67.28399,166.71027,31
13.239589,-18.915485,180.24489,40
4.905762,-21.871895,177.07887,76
9.646292,-19.673796,175.70514,76
7.8548884,-22.266247,179.20288,76
8.565341,-24.007437,177.88222,76
5.192647,-23.938183,177.28096,76
13.428187,-18.526424,180.31622,40
3.2192981,-25.013723,176.45203,76
13.006601,-16.81191,179.50157,40
11.026368,-18.246761,177.27037,40
8.122949,-22.22097,179.6826,76
6.7663374,-21.298248,176.62259,76
7.1885185,-18.117102,175.75836,76
6.2921257,-22.324436,176.83417,76
6.563025,-21.713373,176.97742,76
7.580747,-22.287888,178.29985,76
7.8749533,-20.560427,173.20935,76
6.1833773,-22.381378,177.46071,76
7.3480186,-21.684029,178.24205,76
3.6190913,-22.71125,175.04642,76
8.143062,-19.359264,174.41322,76
6.1953855,-17.449005,171.28384,76
6.203558,-22.153618,176.04288,76
6.0795636,-22.747738,176.04631,76
7.143293,-19.051119,173.7875,76
7.847219,-16.348326,169.83885,56
12.206231,-21.142454,178.43102,40
8.458617,-20.353573,175.0514,76
-0.5072678,-28.595661,173.5695,76
6.193453,-28.529737,170.86417,76
9.964289,-19.88995,177.75336,76
7.5757413,-16.29508,166.2146,56
1.7400384,-26.18921,173.01085,76
3.3962502,-22.695404,175.96677,76
-1.5165751,-25.868044,168.52805,56
2.4548004,-19.664114,167.69855,56
5.4936523,-21.62631,175.45595,76
2.8595958,-22.936106,171.43494,76
5.547656,-16.831028,168.83757,56
3.8789725,-24.043468,172.15683,76
3.6497548,-19.406507,168.76555,56
5.582294,-17.421587,168.99893,56
5.830246,-19.123405,171.15817,76
4.9018755,-21.33022,172.85783,76
0.48311996,-21.29488,165.9662,56
1.2213073,-17.066206,160.82063,56
4.277502,-18.655127,169.9654,56
4.4315104,-16.554096,165.03166,56
8.503978,-17.482883,172.77744,76
5.205899,-21.717175,168.88867,56
16.76285,-6.572812,160.11641,28
0.14722626,-18.900616,161.31433,56
7.695914,-18.674126,171.17241,76
-0.8396974,-21.398674,162.05504,56
4.8853664,-18.895596,168.728,56
8.630658,-14.178538,165.08398,56
12.451648,-6.5618515,157.18661,28
5.3632984,-16.331566,164.70798,56
1.559807,-15.258393,155.19513,56
-0.60881466,-23.003258,157.41994,56
5.6785674,-13.7643795,157.49281,56
6.1854415,-12.126789,160.55525,56
-0.8966695,-26.303047,169.64877,56
-1.3598834,-26.223886,168.18042,56
-0.04145156,-15.889424,152.05539,56
3.1783104,-18.864443,167.26358,56
-0.8730873,-15.012654,154.28992,56
6.123237,-20.356411,167.6221,56
5.02505,-12.675338,158.353,56
-1.1467067,-23.817616,156.54076,56
-4.8423495,-19.982883,151.961,56
-6.361379,-34.59391,163.8872,50
0.894809,-14.74782,154.51897,56
0.04862938,-21.533195,160.6398,56
8.621201,-11.8904915,156.00465,56
0.6020182,-19.836489,156.26639,56
9.692581,-9.08162,157.17793,71
12.718854,-29.560059,153.97375,25
4.3558493,-12.529317,157.4742,56
4.1626606,-15.018948,158.3389,56
6.213429,-15.269728,160.51236,56
2.3980203,-19.762562,163.65599,56
-2.1185336,-21.747248,159.20926,56
-4.344027,-26.441837,156.06374,56
5.674759,-21.428604,175.4613,76
0.11203826,-15.72814,150.65999,56
1.0533777,-17.99842,156.69513,56
-2.4300244,-18.593489,155.53407,56
2.848117,-15.543147,156.77478,56
-3.479176,-16.107433,156.10278,56
-1.9694148,-23.842045,159.53142,56
3.7328653,-15.104345,163.37434,56
-5.4166203,-23.285175,155.0243,56
6.3307242,-14.091759,161.29515,56
3.3033502,-13.262804,159.05817,56
-1.332782,-16.62506,149.16037,63
-6.3894663,-23.278513,153.27298,56
6.050271,-12.331108,153.39984,56
6.327197,-14.4139185,160.20035,56
-3.6616845,-19.54655,157.03673,56
7.235242,-11.927507,159.52045,56
17.137505,-14.3635235,163.89331,25
3.4541776,-9.812047,154.72464,71
-5.0409026,-19.33378,154.22758,56
-2.13356,-19.984457,154.36082,56
-4.031239,-22.711075,143.74962,63
-0.80094326,-19.685135,152.36348,56
23.47666,-1.8666604,145.04787,43
-5.9591727,-23.807411,153.42972,56
-0.9848957,-17.983158,153.55594,56
0.045104787,-16.527916,149.54042,63
-5.639586,-22.357105,146.5698,63
-4.0183835,-20.312855,154.64912,56
-0.96520966,-18.129162,153.11682,56
-2.409711,-19.246824,144.78783,63
-2.608963,-21.930653,156.77188,56
4.7451563,-11.473772,159.3642,56
0.34662053,-19.98623,162.33315,56
7.5836825,-12.490897,161.87808,56
-10.565711,-29.791843,150.8118,100
2.8510296,-29.107708,149.03592,63
-1.4615855,-17.0314,148.76125,63
-2.7070496,-18.323685,143.22484,63
2.5988314,-24.61945,151.6197,56
-1.9217846,-16.345955,144.26022,63
-7.8152704,-24.13851,150.95676,56
-4.988465,-23.869326,154.30208,56
13.686201,-14.933759,169.04724,25
-1.0325532,-17.509071,153.0312,56
-1.6886972,-18.229294,147.24185,63
6.656253,-14.426369,158.32777,56
-1.5321698,-15.271858,143.12624,63
4.3188143,-17.309025,156.22073,56
-5.246211,-22.212906,140.70296,63
6.15154,-15.942153,152.69652,56
-5.5396123,-23.237411,150.14604,56
-2.952387,-17.66022,148.35509,63
18.666069,-16.607557,152.09433,25
-1.8017015,-18.953272,148.73392,63
-1.6095836,-19.714878,153.95616,56
-5.9878926,-20.240505,151.76619,56
49.59187,-51.63999,143.23032,49
-4.2801676,-19.122458,148.72778,63
3.6305153,-16.828913,157.78157,56
1.3519316,-15.097304,145.55849,63
2.776725,-13.296625,146.6691,63
-6.120427,-41.716705,153.81113,50
-0.6659076,-20.8465,151.15068,56
41.045494,-35.502563,155.67517,36
-2.9389791,-22.746483,141.44872,63
-0.91349214,-17.596777,145.31293,63
1.6246724,-12.979751,151.40247,56
-1.9368501,-21.722288,150.94196,56
-9.019266,-26.85734,154.79321,56
18.933647,-4.323061,157.76932,28
-0.7547408,-16.007406,147.73102,63
-4.5630507,-20.632282,147.44786,63
-2.7670102,-17.76566,146.7386,63
0.876938,-18.555931,140.00139,63
-4.7305036,-18.961027,149.54456,63
-4.2906446,-16.775167,145.48697,63
0.08110796,-15.148803,145.90628,63
1.4754854,-14.566937,143.04768,63
1.0753322,-16.849815,149.41522,63
-3.7327745,-19.919374,153.1832,56
-0.6149792,-15.794796,146.62895,63
-4.9757514,-20.047436,146.49709,63
0.62883735,-16.345242,153.4845,56
-5.8455353,-25.037804,151.60109,56
-4.0207105,-15.685137,150.55281,56
-0.6203931,-16.454254,147.75266,63
-1.6237534,-15.000692,145.84729,63
1.1192313,-14.027826,144.68968,63
0.36977845,-16.154932,155.1546,56
22.604652,-6.2500424,146.7367,43
-5.0637727,-21.238623,147.25253,63
-2.9857821,-19.159393,146.55795,63
-1.642037,-16.147585,148.50928,63
1.3266253,-23.620722,142.70596,63
2.1305487,-14.554104,147.0495,63
1.1525304,-15.448924,144.16621,63
0.78146785,-17.571873,147.17345,63
42.58486,-21.646643,162.12263,10
11.461421,-13.1374445,151.86751,25
-2.0690165,-19.67766,150.29822,56
0.045420494,-20.817265,143.60965,63
-3.6735253,-24.151474,153.48682,56
-6.999607,-18.821318,150.72025,56
-1.7603724,-19.195549,145.57092,63
-2.5744793,-18.589285,143.75517,63
44.470257,-42.453964,173.66992,30
-3.868546,-19.311125,146.50255,63
-0.6386426,-17.37962,150.5102,56
-7.379999,-22.215712,144.30688,63
0.012127619,-15.005604,143.94576,63
0.40619743,-17.323458,142.46834,63
22.189579,-5.4771442,146.18723,43
2.0436714,-24.264956,148.78317,63
36.239574,-41.512962,166.31087,36
-0.09630687,-16.722467,148.37863,63
-1.1792758,-22.146273,141.76093,63
1.8301497,-14.512808,151.70244,56
13.399782,-13.192929,149.46808,72
1.8181818,-14.093071,143.39453,63
-0.78895986,-16.199043,144.23944,63
-1.3500466,-21.096773,147.26567,63
-6.5270543,-20.506313,148.58018,63
-2.8343365,-22.253733,140.90964,63
2.1076694,-19.64973,143.11513,63
2.551127,-16.916592,143.74713,63
0.29704463,-16.743607,142.71025,63
-5.961796,-16.069014,149.01633,63
-0.011645396,-14.921637,143.0937,63
1.2220173,-18.867437,150.17279,56
-0.4638693,-17.150188,147.9296,63
-2.9951792,-20.619083,155.46298,56
-5.408302,-23.984652,147.22368,63
4.1325173,-15.4387,139.52014,63
1.7106045,-15.052364,143.4245,63
2.931633,-13.040295,143.05809,63
-6.7923603,-21.095879,147.55704,63
-2.731079,-19.531147,145.70633,63
-5.2739716,-11.9339075,147.64772,63
1.6151845,-21.165615,140.8559,63
-5.440366,-19.68617,144.07532,63
45.26936,-55.644306,165.05049,31
-6.459755,-14.709032,142.03621,63
-0.50132537,-18.520275,142.07259,63
-6.3618283,-21.5557,143.86813,63
-5.214485,-21.654152,142.80316,63
7.7594824,-27.240986,148.70775,63
57.98737,-24.543522,157.04471,9
0.13455501,-22.771389,143.39667,63
19.993946,-22.15174,130.67116,72
-4.2886553,-21.04243,145.83704,63
-2.118009,-19.68847,145.25797,63
-5.1043363,-20.497446,146.29971,63
-1.7592192,-21.248285,142.2538,63
2.9054852,-18.196331,149.76749,63
10.626974,-20.666521,137.10927,72
5.234823,-15.314913,141.1779,63
18.89298,-7.950902,139.83293,43
0.20221578,-24.97401,142.58455,63
-0.6091867,-18.582561,141.366,63
-4.016553,-20.387234,144.10152,63
1.7481381,-16.00302,143.61133,63
1.1335616,-21.880987,136.47334,63
-3.825674,-17.86634,147.19377,63
-5.2265077,-20.833004,142.8041,63
3.3583202,-18.289454,135.15155,63
20.150671,-9.397654,136.2482,43
