umap, ,,UMAPClustering
34.773476,-27.88311,66.75424,89
36.44276,-35.292946,64.2333,100
36.67575,-33.180573,66.040764,81
35.568985,-34.842567,63.3979,27
33.656178,-29.041,65.61636,89
32.074886,-27.222946,62.042595,83
35.157417,-31.850946,63.267212,27
35.373672,-33.51786,61.570454,27
35.096657,-31.86102,63.962738,27
32.704357,-31.546118,63.46698,83
32.290913,-31.123907,60.807873,83
35.283703,-34.099308,65.13061,81
34.984184,-32.45249,63.482346,83
33.692673,-30.636023,63.32375,83
30.597078,-27.328608,57.540287,83
34.081116,-30.452908,64.25391,83
34.449383,-30.27414,65.90993,89
35.673565,-30.552307,67.14327,81
33.621525,-29.281265,63.446293,83
34.15922,-30.484045,61.62934,83
33.882797,-32.240414,59.73365,83
34.660652,-33.438217,63.05612,83
33.187073,-30.950203,61.459614,83
34.273403,-30.889408,64.07881,83
35.71934,-32.70581,65.7084,81
35.946915,-34.447777,67.436905,81
35.76008,-34.0671,63.51899,27
35.54503,-30.076466,65.97779,81
34.847828,-33.311512,61.8282,83
34.727306,-34.208904,59.4491,83
34.224663,-27.791843,67.66239,89
32.49346,-25.890902,65.785645,89
33.94474,-33.135868,60.39849,83
33.740387,-29.956282,64.77149,83
33.251057,-30.165165,62.921696,83
35.25525,-32.719093,66.15902,81
31.608809,-28.328608,59.764183,83
33.20151,-31.609451,63.801083,83
35.267136,-34.642628,62.929314,27
34.035576,-31.912157,61.385338,83
32.484974,-26.72277,65.47507,89
34.82783,-32.489506,63.02103,83
35.08015,-34.410225,61.340652,27
33.356556,-29.453701,65.3888,89
33.96233,-33.338825,59.992737,83
33.776684,-29.334162,61.564564,83
34.44267,-34.29942,63.387283,83
35.109554,-32.2919,59.812454,27
45.07582,-15.768421,60.521435,15
31.343353,-29.308098,61.509624,83
36.207413,-37.527233,60.08893,100
34.034702,-34.798622,57.085114,83
31.876087,-26.655495,61.581493,83
34.726765,-33.4606,60.19531,83
35.50096,-34.798023,62.07005,27
33.801884,-34.18479,62.207497,83
36.072487,-37.59251,60.619476,100
37.86165,-35.231014,62.938667,100
33.016743,-29.176308,62.524128,83
32.93414,-30.135685,61.278347,83
33.942047,-32.52397,63.166203,83
35.245743,-35.692924,58.689827,100
32.05674,-29.653053,60.870747,83
30.52265,-32.801323,58.214798,83
36.61816,-36.955956,62.170834,100
33.474865,-31.742863,60.34367,83
30.791649,-28.734083,58.43271,83
33.93646,-33.607067,59.59372,83
31.6238,-26.675072,61.317215,83
31.985958,-31.338072,59.065914,83
35.11359,-32.82173,49.995926,33
31.661263,-29.5983,64.030716,83
35.744156,-16.002295,62.390858,18
31.67543,-29.788914,54.55273,64
32.003933,-28.701418,58.03284,83
30.623146,-27.619555,57.633743,83
33.51049,-32.710506,59.948368,83
34.821133,-35.474392,60.5661,105
32.292717,-32.38541,57.633354,83
32.837303,-31.02055,56.954033,83
32.55471,-30.684702,59.797295,83
31.68628,-27.43784,58.121586,83
33.217754,-31.79062,61.858856,83
30.47672,-26.274342,57.21538,83
33.42495,-34.801414,57.172646,83
53.454567,-28.556252,52.745262,38
34.304497,-33.58086,59.929737,83
28.88734,-27.002745,59.225803,83
30.825584,-27.606384,58.531265,83
32.7227,-33.415604,58.88496,83
32.01462,-31.868122,56.94571,83
34.55029,-33.558422,59.277424,83
32.199192,-29.163572,56.266216,83
32.34355,-33.443874,56.70036,83
33.412018,-32.66076,57.03807,83
33.86909,-33.141727,57.527473,83
32.26122,-31.028166,55.036568,83
33.143223,-32.161163,58.06246,83
31.33054,-30.795311,59.706223,83
32.780815,-31.903442,58.480095,83
33.69471,-31.654686,59.91789,83
31.914816,-29.255503,55.43962,83
31.160267,-28.313358,55.0203,83
31.528883,-27.598822,59.292847,83
31.981884,-33.4366,56.274834,83
34.934467,-34.38954,52.620144,64
40.633083,-15.23346,54.712433,43
32.330177,-32.08994,55.262848,83
32.99028,-35.824398,53.34631,107
32.207077,-30.499321,54.886368,64
32.18221,-29.406826,54.402386,64
32.00867,-30.010864,54.52936,64
34.095425,-33.397346,57.21615,83
33.208492,-32.066475,55.819336,83
32.872105,-31.889975,58.62182,83
32.439243,-31.164825,55.117092,83
33.852352,-32.547173,55.46853,83
32.65242,-31.740864,57.515717,83
34.09407,-34.18672,55.441517,83
32.66068,-31.132238,56.30173,83
32.15287,-30.979485,58.392567,83
33.142834,-30.548332,53.4351,64
31.783703,-30.09367,53.278023,64
31.274717,-30.570122,54.79603,64
35.427166,-35.647976,54.3265,106
33.252083,-31.254871,54.060955,64
33.41613,-31.373676,55.438313,83
34.395607,-33.306534,54.231815,64
33.11916,-35.445854,57.154537,105
31.403942,-30.352152,53.385063,64
33.77066,-32.08625,51.400867,64
31.775572,-24.958824,50.15004,59
32.60079,-30.523474,56.43047,83
31.87984,-30.002783,53.2177,64
34.812714,-35.733673,50.99836,107
34.287502,-34.664333,52.430233,64
34.095486,-33.21352,55.997253,83
34.08837,-25.266056,54.01264,64
31.78129,-31.28092,55.060192,83
34.22548,-32.24236,51.378754,64
32.19479,-26.815357,49.1983,64
32.101917,-29.36508,53.810074,64
33.115852,-29.59301,52.28315,64
32.869137,-30.137014,54.438168,64
33.677067,-30.423405,52.05937,64
33.848072,-26.220165,48.475746,64
34.766617,-35.57788,51.912804,107
32.54274,-28.508232,51.558655,64
37.933342,-37.078365,56.04956,100
31.467907,-28.129576,53.37413,64
31.628849,-30.778858,50.543747,64
34.033016,-29.048126,48.91004,64
34.778526,-33.44925,54.04779,64
33.423836,-32.30843,51.84217,64
32.82129,-30.68092,52.727432,64
34.322933,-33.652737,53.59575,64
34.782425,-35.531914,59.304047,105
35.07569,-33.239243,49.0195,33
32.78911,-29.625776,50.472946,64
34.56738,-31.828108,49.48688,64
35.001312,-32.01428,48.24116,33
31.557373,-29.842999,53.227417,64
36.58963,-35.82108,50.94326,106
33.417133,-30.951078,51.7037,64
31.658852,-26.665373,50.900757,64
32.89168,-28.85778,52.940514,64
35.604656,-34.93525,50.49458,33
33.1427,-29.761604,53.535503,64
33.93898,-30.41257,46.68211,64
33.342262,-29.925694,49.13617,64
33.219353,-29.255856,50.46227,64
32.745064,-29.465355,48.811493,64
35.75785,-32.89571,48.750607,33
32.35221,-28.726944,51.21003,64
32.541702,-28.95552,51.021317,64
33.40823,-32.51678,53.269787,64
35.372425,-34.00909,50.301205,33
33.606228,-30.603176,51.556477,64
34.043224,-25.526825,45.181892,64
33.626797,-30.099413,49.579536,64
34.08016,-28.646193,48.316494,64
35.677002,-33.51867,49.994488,33
33.92664,-28.086563,45.868946,64
34.912704,-29.822224,47.888775,64
33.020306,-28.808096,50.16828,64
33.226734,-28.121906,50.682636,64
35.2722,-33.627632,51.26082,33
33.511497,-33.04637,51.93064,64
35.450047,-28.433992,44.984344,86
35.424988,-28.001392,46.589092,33
35.325306,-28.368233,46.256977,33
35.535686,-32.19421,47.772583,33
34.87133,-31.246958,46.903267,64
34.328583,-31.179195,50.175262,64
35.701706,-29.059198,46.30186,33
35.801434,-32.786747,48.3259,33
34.86913,-30.4093,46.529026,64
34.98753,-32.587784,50.961205,64
35.734364,-29.769976,46.761894,33
35.970894,-29.746986,45.251408,33
36.258896,-27.200424,42.45766,86
36.536736,-29.104406,44.848404,86
32.873363,-25.905449,47.771946,64
32.574764,-26.338243,49.840298,64
34.25676,-30.52059,48.115936,64
34.62789,-32.799255,48.593327,64
34.014507,-27.613031,47.288025,64
34.16287,-27.302197,47.59216,64
34.059387,-27.021334,47.205124,64
36.085327,-26.998653,44.281406,86
33.102737,-29.550785,49.816063,64
35.66423,-30.764063,46.50377,33
36.74047,-31.278704,46.814865,33
32.589687,-29.300928,50.03224,64
36.874966,-32.639282,46.79225,33
35.321087,-30.203283,47.076355,33
33.606205,-24.946453,44.40796,70
33.84986,-25.02167,45.480545,64
37.904793,-32.445713,45.550835,33
36.804253,-33.307613,47.92265,33
36.987194,-29.163956,44.525604,86
36.07808,-27.856804,44.816555,86
35.13492,-28.746628,45.92543,33
36.54142,-31.258099,46.235657,33
35.396454,-29.981182,47.02954,33
36.796333,-29.36054,44.56324,86
33.543285,-30.94994,50.63721,64
34.99814,-30.387661,45.696674,64
35.926796,-30.706003,46.712784,33
36.710274,-30.533323,44.030327,86
36.991085,-29.843433,45.158558,33
33.730663,-28.861233,45.574715,64
35.583885,-32.525272,47.895576,33
39.009975,-32.432377,44.750233,86
36.976387,-29.844858,45.439877,33
37.773052,-28.083755,43.0384,86
33.532433,-26.654068,47.016903,64
35.801044,-29.59016,45.98103,33
38.70022,-27.592182,42.45997,86
35.67279,-26.327364,44.083233,86
32.78597,-24.255577,47.68955,59
35.81304,-30.099028,45.800545,33
40.06201,-30.996956,42.43311,86
36.5133,-27.483446,44.31518,86
39.27137,-29.79743,42.97635,86
36.37896,-29.737318,42.721664,86
36.922462,-26.437176,42.757034,86
56.379963,-12.811438,49.918095,51
39.640594,-32.24506,43.91577,86
38.762146,-29.940672,41.922604,86
37.525818,-27.33199,43.358673,86
44.06075,-31.921026,42.572018,86
39.105522,-33.06134,44.94072,86
34.780163,-26.276587,46.34735,64
37.284634,-27.00151,42.574272,86
38.977818,-30.884867,43.827137,86
33.62717,-24.396608,45.012722,59
42.14867,-32.464985,40.582672,86
40.460297,-31.247177,43.120266,86
39.419254,-29.23394,42.25584,86
38.61711,-28.916628,43.7225,86
38.579525,-27.47144,41.70585,86
41.009563,-32.310867,43.320877,86
38.96093,-27.613995,41.32321,86
39.057613,-34.082294,44.06261,86
37.105385,-25.63414,40.634995,86
36.673264,-29.6007,44.74161,86
38.616936,-32.001923,43.733795,86
40.80173,-30.656853,41.984142,86
40.36896,-30.282574,44.049667,86
39.23216,-29.770319,41.576996,86
39.11608,-30.045074,43.353348,86
35.753536,-27.864115,44.163307,86
39.706398,-29.096518,40.11145,86
39.428127,-27.401112,43.229412,86
40.652576,-32.273243,42.314087,86
42.555214,-29.462002,40.758442,86
43.99244,-34.114326,40.853012,86
40.035904,-31.964376,42.83752,86
37.369247,-27.699167,42.17312,86
40.55264,-34.608833,44.818405,86
40.701412,-27.093475,40.79988,86
40.89972,-31.649572,41.546974,86
39.258278,-28.256363,42.13923,86
39.835632,-28.817902,41.15444,86
37.997364,-32.69947,48.082584,33
37.354946,-31.499575,45.620567,33
47.994595,-20.155113,62.60569,15
38.850235,-32.009987,43.158073,86
42.988403,-31.90234,40.477184,86
44.020424,-28.68354,39.93657,86
42.088337,-32.491745,42.291008,86
38.094498,-24.767365,41.150852,73
40.10395,-30.045816,41.438972,86
42.32628,-30.432978,40.93206,86
38.915905,-27.563456,40.40304,86
40.480713,-30.059025,41.498775,86
40.230698,-30.547356,42.433464,86
39.322586,-30.945427,43.29916,86
40.816727,-27.932997,39.975414,86
39.01513,-27.661179,41.67543,86
43.85631,-27.18629,38.577305,86
41.58618,-31.625465,42.173607,86
38.20882,-26.630928,41.68396,86
41.130684,-29.82972,41.184925,86
38.962814,-26.727589,41.559685,86
42.355606,-27.52167,39.554634,86
41.607445,-27.951612,40.939487,86
39.12429,-24.982147,38.90622,73
41.795578,-27.655546,39.110558,86
42.609215,-26.111633,38.05193,86
39.9506,-25.801027,39.077854,86
42.492336,-27.281713,38.97165,86
46.004196,-25.925066,37.626976,88
42.640083,-29.896725,40.34813,86
42.017307,-28.019142,39.464478,86
41.897743,-25.663202,38.650223,86
40.515602,-26.889984,40.472313,86
43.161423,-28.352749,39.75944,86
42.14619,-27.220964,39.590103,86
52.70187,-23.990805,38.140633,72
42.83794,-26.750517,38.76258,86
44.768963,-22.6431,37.548637,73
42.273174,-27.282087,39.922813,86
44.726395,-23.593359,38.46351,73
40.38834,-26.15609,39.73027,86
39.380474,-28.051605,40.42851,86
40.712357,-27.568739,41.603386,86
47.09078,-31.997644,39.017693,88
43.30183,-24.754126,38.577816,73
42.70315,-30.583971,40.86435,86
43.008823,-27.61047,39.362892,86
48.222088,-30.387056,38.346474,88
43.00099,-31.06665,40.940384,86
41.53728,-26.424126,38.87386,86
45.74957,-30.791775,39.121998,88
43.95494,-27.201633,38.924294,86
44.915333,-26.624973,38.471863,86
44.882484,-26.467842,38.80992,86
43.0447,-24.295414,37.715435,73
46.14107,-23.88155,37.87374,72
42.456837,-25.651123,39.726414,86
43.358315,-25.746248,38.449673,86
45.31434,-27.304413,38.936935,88
45.216972,-26.787394,38.799385,88
47.19619,-29.546856,38.84736,88
44.312912,-27.178839,38.159294,86
47.79627,-26.705572,38.20555,88
49.42169,-26.73403,38.28689,88
42.006096,-28.229086,39.023045,86
49.415417,-28.721025,39.41767,88
47.10405,-25.238419,38.4835,88
48.183784,-27.98664,38.222687,88
44.94927,-28.88563,39.21618,86
45.380096,-27.670006,38.08169,88
42.528236,-25.220758,39.051353,86
45.80589,-28.453259,37.33502,88
47.228287,-24.830906,37.860264,72
49.73993,-22.133442,35.97731,72
47.18493,-27.188122,37.043205,88
44.77541,-24.751392,37.84524,73
52.86528,-25.757044,37.949306,88
48.5199,-25.205173,37.52877,88
44.69271,-26.703985,38.261505,86
47.53823,-26.403412,37.812546,88
50.947884,-24.716413,35.975105,72
45.718124,-27.56159,38.82938,88
47.142445,-25.505972,37.996647,88
47.58188,-25.01152,38.04076,88
46.701324,-27.497454,37.90602,88
49.085125,-24.371328,37.887257,72
50.177036,-25.010067,37.135674,88
49.12568,-27.417889,38.343163,88
47.276016,-26.917685,38.340157,88
50.748787,-26.86911,37.56851,88
47.409355,-28.08978,38.39524,88
43.72796,-27.108753,39.25992,86
47.83199,-25.32235,38.033195,88
49.160057,-25.055754,37.253307,88
51.200096,-27.037891,38.50209,88
47.53956,-25.650574,38.44565,88
49.628807,-23.217834,37.097492,72
47.022053,-16.852615,37.416676,72
50.461754,-24.474865,37.133747,72
46.384884,-27.533253,38.33911,88
46.241436,-24.134197,37.13198,72
46.24538,-24.340553,37.369358,72
59.986156,-33.91273,41.63539,99
48.419594,-28.923649,37.179123,88
50.567707,-29.488012,38.1473,88
51.281364,-25.118904,36.481304,88
52.69089,-23.090792,36.98709,72
42.77042,-28.568115,40.47672,86
46.05419,-24.40977,38.343067,72
47.348064,-28.450684,36.952156,88
51.366978,-25.50807,36.50459,88
50.740395,-28.067915,39.916443,88
52.18512,-30.047115,38.56502,88
50.15402,-23.957445,36.428513,72
54.388203,-21.449373,37.22978,72
51.709064,-25.905485,38.251167,88
49.91239,-24.342144,37.09944,72
54.508347,-21.884388,37.977097,72
49.865376,-26.690805,37.112053,88
50.354057,-24.243544,36.452393,72
52.247295,-23.709993,37.9879,72
53.246597,-26.466278,37.263367,88
48.795822,-24.884188,38.039696,72
49.833786,-28.686047,37.19072,88
51.660366,-27.053432,37.944904,88
49.4755,-22.772537,36.529373,72
56.767296,-25.981253,38.022095,99
56.529556,-21.839943,37.244884,69
51.257137,-21.874226,36.89179,72
52.15452,-17.132568,36.21407,72
51.718987,-22.955368,36.162132,72
51.56818,-24.861391,37.264374,72
51.154552,-25.663506,38.1276,88
50.270554,-28.022375,38.854797,88
54.205135,-21.636185,37.907112,72
53.049614,-25.321537,36.626163,88
50.074863,-20.764864,36.57595,72
54.07312,-26.572798,37.825485,88
57.605576,-28.026484,38.05278,99
53.477592,-22.52965,37.260483,72
56.40136,-23.192122,37.801292,69
51.759033,-23.197042,37.80036,72
51.005676,-23.696737,37.654335,72
57.153008,-21.755787,37.481987,69
55.9329,-27.202965,38.41578,99
51.46537,-23.815548,35.92443,72
53.85468,-26.14498,38.444057,88
58.811077,-23.791521,38.005684,69
56.15479,-26.97242,38.850933,99
53.874325,-25.276608,37.932655,88
55.378075,-24.293928,37.282223,69
53.339745,-25.580685,38.35798,88
55.60011,-21.319996,37.287193,69
57.117332,-28.313625,39.30775,99
58.649822,-27.101849,37.76069,99
55.804462,-26.07252,37.581066,99
55.72683,-26.338795,38.912624,99
55.77064,-24.839716,38.30993,69
58.192753,-20.783243,37.886242,69
54.68578,-23.041685,37.641323,72
54.865833,-23.703568,37.008774,72
49.54454,-21.792095,36.394814,72
48.34557,-22.60088,70.49049,41
62.84269,-27.67853,38.9205,99
58.026176,-22.354143,37.841564,69
56.557167,-24.79846,37.295986,69
58.057037,-21.142376,38.503487,69
55.98316,-25.450304,38.693947,99
58.84736,-24.805294,38.85335,69
55.83445,-26.459772,38.530815,99
57.221638,-22.68882,37.79867,69
56.102303,-24.257557,37.722965,69
58.090675,-22.496998,38.295055,69
59.692535,-24.366247,39.068405,69
60.432526,-23.219099,39.616264,69
57.80163,-23.458757,38.334843,69
60.89541,-22.518787,39.150093,69
56.23358,-22.002565,38.10827,69
56.05433,-23.782385,37.77149,69
57.58687,-21.247406,38.611446,69
56.931183,-23.473331,38.241306,69
59.29304,-25.290627,38.76937,99
59.491776,-21.207977,37.626747,69
59.940773,-23.0817,38.407017,69
58.230537,-23.98184,38.226875,69
59.29543,-21.855392,37.491196,69
59.158234,-24.665455,39.058117,69
59.011326,-25.530989,39.566124,99
57.03745,-21.649857,37.51272,69
57.189404,-22.381565,37.79252,69
58.183094,-23.650835,38.617664,69
58.79255,-24.058449,38.336357,69
58.82985,-20.872839,38.597725,69
59.82995,-24.194862,38.469948,69
60.2894,-26.834026,39.787594,99
59.373013,-22.53438,38.081146,69
60.58227,-23.084263,38.220028,69
59.03061,-24.946135,38.318497,69
59.82864,-22.245152,39.7412,69
58.45564,-24.67106,38.304703,69
61.001358,-21.20856,39.10584,69
59.913216,-24.246443,38.705463,69
59.72802,-23.713758,37.964184,69
58.174034,-21.870903,37.487133,69
61.043148,-22.090197,39.380146,69
58.691467,-23.842857,38.769646,69
60.771217,-22.046774,39.8795,69
63.050835,-20.909607,40.704388,69
61.024685,-25.509705,38.41747,99
58.828274,-25.761948,37.224976,99
61.029682,-24.322746,38.66139,69
62.567078,-26.113522,40.309814,99
61.069664,-24.383305,38.874428,69
61.92846,-24.158155,40.11405,69
61.045807,-25.475485,39.62714,99
61.414917,-15.692245,40.29709,69
59.146248,-24.002295,38.218697,69
60.57415,-19.762512,38.6353,69
63.18491,-23.75835,40.327522,69
61.681816,-26.819555,39.22676,99
60.849957,-19.958054,38.214115,69
62.35585,-25.596169,40.25085,99
60.91065,-25.07399,39.684887,99
63.661682,-22.289999,39.18996,69
64.85763,-23.281776,42.042892,69
61.23482,-23.052319,38.971233,69
63.326687,-24.00492,40.110664,69
62.733856,-26.022718,41.29452,99
63.6853,-22.445478,40.169456,69
61.39792,-25.592216,39.278656,99
62.770782,-25.358715,39.51794,99
61.225418,-22.85816,39.20605,69
65.11633,-27.914476,41.034924,102
62.279633,-20.619307,39.260284,69
61.953613,-21.982267,39.228653,69
63.051277,-20.482409,40.390392,69
63.868774,-20.111221,40.596596,69
62.856976,-22.930065,40.225216,69
64.620926,-22.490328,41.69948,69
62.514168,-23.536623,39.57071,69
65.7583,-22.325747,40.316387,95
65.00788,-24.771278,42.416718,95
62.857452,-23.107311,39.813293,69
63.82747,-19.36609,39.70575,69
65.1181,-22.126392,41.864742,95
63.687748,-20.312336,41.184544,69
62.244892,-22.187078,40.91752,69
63.867874,-23.019844,41.280464,69
62.71798,-19.239443,40.66473,69
62.925636,-26.57215,41.481457,99
65.06082,-23.137255,42.167824,95
65.13929,-22.75856,41.716652,95
64.16788,-19.41767,40.84194,69
65.23737,-25.093372,41.733456,102
64.64693,-21.216434,42.390724,69
65.33171,-28.055517,42.064438,102
64.46369,-19.853361,40.987442,69
65.0439,-21.587027,43.122757,95
66.329124,-22.925789,43.60235,95
65.72966,-19.41985,43.271782,95
67.04278,-25.087547,42.85011,102
64.505646,-19.569553,41.74276,69
64.749084,-20.412924,41.67904,69
62.633305,-20.368225,40.90277,69
66.57076,-22.544243,43.74312,95
65.44908,-18.27768,42.926388,95
64.573524,-19.677847,42.17179,69
63.898224,-19.681366,41.71129,69
63.07498,-22.551739,40.08411,69
66.06609,-22.839947,43.954338,95
63.7099,-21.28846,40.821766,69
64.14189,-21.398668,41.55416,69
65.09259,-22.507927,41.839924,95
65.49547,-22.276678,42.21214,95
64.47322,-20.406315,42.187492,69
65.58952,-20.099598,42.677658,95
65.72791,-23.784782,43.29664,95
65.80347,-25.023382,44.24655,102
65.59789,-21.757778,44.033314,95
66.42678,-22.026865,43.840996,95
62.77862,-19.070515,38.861816,69
64.16439,-21.396103,41.93842,69
65.67503,-19.076212,42.279667,95
67.04116,-21.99043,44.54595,95
65.908,-19.828314,43.920853,95
67.50383,-21.03572,45.729675,77
69.35407,-25.055943,47.665634,84
66.90564,-21.43957,43.323597,95
65.61034,-22.989834,42.610058,95
63.917152,-24.670395,41.15862,69
65.874344,-22.499228,44.000893,95
66.650955,-16.706724,45.487167,77
68.854416,-20.321995,47.457443,77
71.6849,-20.030117,53.877148,77
68.68213,-22.069202,47.72982,77
66.2962,-22.199978,43.949997,95
65.97127,-16.403568,44.275528,95
68.726036,-23.225288,47.35952,77
68.86188,-18.904846,47.43367,77
65.59889,-19.999573,42.837173,95
65.894554,-20.193249,44.170612,95
71.23551,-24.05755,49.286377,77
69.20238,-22.686464,48.591385,77
68.8306,-19.73869,48.69557,77
69.78129,-22.250801,49.857803,77
66.04331,-23.709248,43.02969,95
71.46684,-25.088146,49.569355,84
69.62062,-20.855553,50.2498,77
71.099335,-20.642754,51.045094,77
72.723854,-15.784221,55.9169,53
68.4312,-25.799654,46.94355,84
70.76943,-23.391111,50.355232,77
71.899765,-23.881628,51.361847,77
71.07056,-29.293716,53.967953,84
70.67325,-29.79168,50.533157,84
68.65812,-24.087185,47.66366,77
71.06278,-19.924562,50.280857,77
70.45961,-23.915676,51.740913,77
69.09854,-26.65289,48.9193,84
69.12439,-22.916851,48.60867,77
70.91852,-26.235828,50.753784,84
71.2061,-22.699581,53.20471,77
66.98332,-20.980759,43.95277,95
72.404106,-17.821741,52.11308,77
72.72477,-22.837868,54.03044,77
70.46789,-22.85061,51.372906,77
70.58244,-16.130875,51.495953,77
70.05048,-24.127537,49.931545,77
66.72988,-22.669098,44.24144,95
72.28822,-25.069447,51.94571,84
51.380257,-14.860858,62.752495,30
69.03579,-24.287067,47.69991,77
72.745735,-21.010876,52.488705,77
68.32675,-14.865063,53.28699,47
68.72909,-19.044003,47.89658,77
70.9512,-25.152065,51.929356,84
72.194565,-21.436485,51.00096,77
69.041466,-22.020712,46.820206,77
70.704956,-26.518429,49.606277,84
71.00145,-26.619854,51.360397,84
70.41188,-24.156225,50.54119,77
68.99178,-20.818535,52.09639,77
71.210976,-27.297308,51.739502,84
72.08886,-20.382309,53.032833,77
73.21786,-20.543285,55.284046,53
71.94909,-26.683754,51.71518,84
70.58287,-18.228518,52.011787,77
70.10324,-18.16343,51.573605,77
72.95885,-22.272747,51.167618,77
71.14461,-21.156021,51.503464,77
70.54221,-15.305658,53.86002,77
70.511696,-16.768593,51.80474,77
70.53742,-23.37532,50.333656,77
70.44114,-26.146545,49.504528,84
70.521675,-19.048855,53.967598,77
70.23563,-25.43557,49.695873,84
72.95851,-18.49104,54.978676,77
70.31235,-16.696867,51.496063,77
72.45006,-18.754862,53.71195,77
70.60088,-27.327671,50.247177,84
70.5777,-22.733562,53.13461,77
68.742615,-17.231419,51.899815,77
67.8594,-17.249702,47.13434,77
70.75527,-22.918495,52.649635,77
45.67958,-16.498455,55.53493,15
71.73519,-24.23864,55.244106,53
70.881424,-18.317717,53.11609,77
47.578373,-13.607611,69.4348,56
69.58604,-20.7987,48.81991,77
71.266716,-19.01855,52.94513,77
69.549194,-23.329338,50.268967,77
71.46748,-19.77041,53.817192,77
74.29082,-15.688623,55.59253,53
71.02807,-17.116703,54.133553,77
71.92021,-18.179888,55.223274,53
71.826675,-22.932642,53.212246,77
71.29106,-24.883871,52.737774,77
71.73028,-21.618528,52.515087,77
72.30376,-21.347296,52.68502,77
71.322075,-17.475027,54.669556,77
71.30615,-23.842628,51.5953,77
71.937454,-20.300995,58.049156,53
73.33758,-16.199247,54.536835,77
72.45614,-17.846344,56.496895,53
71.70526,-30.18679,53.794743,84
70.6709,-24.490244,51.148792,77
71.90466,-26.002426,53.44547,84
70.20255,-17.133047,54.82289,77
71.47104,-19.671635,56.15089,53
72.612465,-19.979074,54.502274,77
72.87236,-16.312195,56.899357,53
69.77794,-20.291245,61.280525,53
64.43643,-28.129766,52.15277,74
73.31778,-22.825539,55.12166,53
72.38386,-21.062134,56.28013,53
72.468704,-17.628445,54.6203,77
71.13637,-25.14289,50.946884,84
70.54924,-22.38572,52.709488,77
74.50556,-18.838503,55.67007,53
73.196495,-22.214872,57.774643,53
71.06524,-19.087414,52.864098,77
69.554474,-26.169092,47.55732,84
68.23249,-18.9957,48.164135,77
71.7393,-19.168404,54.111362,77
72.5458,-20.46705,54.111095,77
72.26361,-20.083054,53.487225,77
71.56471,-20.515871,54.482254,77
73.30599,-17.319138,55.104904,53
64.89691,-14.614679,51.899456,51
66.12476,-30.350754,51.336372,84
70.83886,-16.706415,52.910027,77
71.53705,-16.760519,55.802597,53
68.64594,-12.71246,50.105877,47
72.40678,-15.154481,53.754906,77
72.852165,-15.847411,56.507446,53
71.23757,-15.81018,55.72515,53
75.062,-17.532791,57.46964,96
72.686584,-18.092648,56.782776,53
72.31204,-15.892147,57.044144,53
72.185875,-15.930769,53.569107,77
70.97293,-18.100143,53.672043,77
71.90354,-16.818398,55.672737,53
72.37557,-16.896639,58.085155,53
70.892426,-18.304827,56.9129,53
68.97171,-13.893513,53.52073,47
71.91845,-19.652851,55.18353,53
71.81846,-18.68092,54.659798,77
72.161766,-25.806221,51.89879,84
71.48653,-19.93273,52.171597,77
71.72375,-20.342812,54.673126,77
71.5866,-19.948189,53.87017,77
71.87112,-18.244183,56.229248,53
74.09421,-19.82717,54.03131,77
72.288826,-15.88615,54.643417,77
73.95964,-16.907187,57.34253,53
72.643295,-17.658676,56.452393,53
73.11449,-16.301363,58.246536,53
72.16032,-18.003551,55.16521,53
69.70067,-18.730213,57.181744,53
74.70534,-15.150238,56.903923,53
70.30874,-15.512486,59.598175,53
72.57013,-17.255966,55.903744,53
73.30654,-18.605734,58.482647,53
71.75241,-17.827284,57.204094,53
72.14595,-19.551254,57.42273,53
70.5965,-18.432281,59.859776,53
72.33582,-16.09072,58.51409,53
71.84839,-25.00277,52.271713,84
70.71814,-15.61582,58.184616,53
69.27976,-15.1262455,64.01674,53
71.92441,-19.850376,54.896286,77
71.2661,-20.045042,54.22501,77
73.62775,-18.361954,56.541504,53
73.92513,-17.16433,57.47448,53
71.73882,-16.571888,56.433296,53
72.45866,-18.918116,52.802025,77
71.291,-15.708597,56.877476,53
71.30369,-19.714138,55.016487,53
74.42379,-14.292934,56.035152,40
71.731804,-19.182713,57.200287,53
72.788704,-18.410028,56.72254,53
71.433014,-16.985262,57.058826,53
72.78626,-18.602705,58.85685,53
52.981335,-17.39711,57.88452,15
72.49045,-16.590185,55.978462,53
72.332886,-19.740423,59.768623,53
70.56882,-29.78629,61.815014,90
71.373665,-20.202768,55.277885,53
71.353165,-18.672895,56.086075,53
72.35421,-18.851013,58.574352,53
72.79324,-19.3188,56.624702,53
71.07732,-18.297565,57.310417,53
71.93595,-16.698282,58.332726,53
71.095116,-17.402561,57.22568,53
72.97894,-20.297634,57.227196,53
71.81392,-16.118149,56.64654,53
72.06481,-20.321634,56.70986,53
72.15051,-17.147783,56.616264,53
70.62512,-19.0962,62.78673,53
71.53632,-18.731033,58.161766,53
71.81529,-16.32833,57.99332,53
71.533676,-17.79916,58.745773,53
71.65023,-23.677464,59.388992,53
72.592834,-17.052336,57.496223,53
71.7162,-17.172329,58.40358,53
71.169495,-14.315811,60.568405,40
70.99425,-31.050747,58.84474,90
71.17095,-19.717587,53.952744,77
72.95394,-25.011612,56.76889,90
68.87233,-11.531298,59.469124,40
73.62166,-19.892511,56.364384,53
73.49979,-18.667185,58.272873,53
